Year,Name,Position,Age,Height (in),Weight (lbs),RushYds,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs,Team,Team (Abbr),Team Points Scored,Team Points Allowed,Team Total Yards,Team Pass Attempts,Team Passing Yards,Team PassingTDs,Team Rush Attempts,Team Rushing Yards,Team Rushing TDs,Team First Downs,Team Turnovers,Team RZSP,Team Offensive Efficiency,Team Passing Efficiency,Team Rushing Efficiency,Team Turnover Rate,Catch%,YardsPerReception,YardsPerTarget,YACPerReception,TDperReception,TDperTarget,YardsPerRush,TDperRush,TotalYardsPerTouch,TotalTDsPerTouch,TeamPassingYardsPerAttempt,TeamRushingYardsPerAttempt,TeamPassingTDPercentage,TeamRushingTDPercentage,TeamYardsPerPlay,TeamPointsPerYard
2021,Terrace Marshall Jr.,WR,21,74,200,0,0,0,17,138,0,30,63,138,0,Panthers,CAR,304.0,404.0,5081.0,599.0,3239.0,14.0,455.0,1842.0,17.0,322.0,29.0,0.5318999999999999,0.059831,5.407346,4.048352,0.027514,0.5666666666666667,8.117647058823529,4.6,3.7058823529411766,0.0,0.0,0.0,0.0,8.117647058823529,0.0,5.407345575959933,4.048351648351648,0.02337228714524207,0.03736263736263736,4.820683111954459,0.05983074197992521
2022,Terrace Marshall Jr.,WR,22,74,200,0,0,0,28,490,1,47,132,490,1,Panthers,CAR,347.0,374.0,5206.0,457.0,2996.0,16.0,483.0,2210.0,16.0,281.0,21.0,0.5652,0.066654,6.555799,4.575569,0.02234,0.5957446808510638,17.5,10.425531914893616,4.714285714285714,0.03571428571428571,0.02127659574468085,0.0,0.0,17.5,0.03571428571428571,6.555798687089715,4.575569358178054,0.0350109409190372,0.033126293995859216,5.538297872340426,0.06665386092969651
2023,Terrace Marshall Jr.,WR,23,74,200,0,0,0,19,139,0,33,48,139,0,Panthers,CAR,236.0,416.0,4510.0,586.0,2741.0,13.0,445.0,1769.0,7.0,297.0,20.0,0.5,0.052328,4.677474,3.975281,0.019399,0.5757575757575758,7.315789473684211,4.212121212121212,2.526315789473684,0.0,0.0,0.0,0.0,7.315789473684211,0.0,4.677474402730375,3.9752808988764046,0.02218430034129693,0.015730337078651686,4.37439379243453,0.05232815964523282
2015,Terrance West,RB,24,70,225,231,62,0,4,21,0,5,20,252,0,Ravens,BLT,328.0,401.0,5749.0,676.0,4271.0,21.0,383.0,1478.0,8.0,323.0,28.0,0.4894,0.057053,6.318047,3.859008,0.02644,0.8,5.25,4.2,5.0,0.0,0.0,3.725806451612903,0.0,3.8181818181818183,0.0,6.318047337278107,3.8590078328981723,0.03106508875739645,0.020887728459530026,5.428706326723324,0.0570534005914072
2015,Terrance West,RB,24,70,225,231,62,0,4,21,0,5,20,252,0,Titans,TEN,299.0,423.0,4988.0,551.0,3503.0,25.0,371.0,1485.0,10.0,298.0,33.0,0.65,0.059944,6.357532,4.002695,0.035792,0.8,5.25,4.2,5.0,0.0,0.0,3.725806451612903,0.0,3.8181818181818183,0.0,6.357531760435572,4.002695417789758,0.045372050816696916,0.026954177897574125,5.40997830802603,0.059943865276663996
2016,Terrance West,RB,25,70,225,774,193,5,34,236,1,45,252,1010,6,Ravens,BAL,343.0,321.0,5563.0,679.0,4100.0,20.0,367.0,1463.0,10.0,316.0,23.0,0.5217,0.061657,6.038292,3.986376,0.021989,0.7555555555555555,6.9411764705882355,5.2444444444444445,7.411764705882353,0.029411764705882353,0.022222222222222223,4.010362694300518,0.025906735751295335,4.4493392070484585,0.02643171806167401,6.0382916053019144,3.9863760217983653,0.029455081001472753,0.027247956403269755,5.318355640535373,0.061657379111989936
2017,Terrance West,RB,26,70,225,138,39,2,2,23,0,4,21,161,2,Ravens,BAL,395.0,303.0,4886.0,567.0,3030.0,20.0,460.0,1856.0,14.0,311.0,17.0,0.5769,0.080843,5.343915,4.034783,0.016553,0.5,11.5,5.75,10.5,0.0,0.0,3.5384615384615383,0.05128205128205128,3.926829268292683,0.04878048780487805,5.343915343915344,4.034782608695652,0.03527336860670194,0.030434782608695653,4.757546251217137,0.08084322554236595
2015,Terrance Williams,WR,26,74,208,0,0,0,52,840,3,94,282,840,3,Cowboys,DAL,275.0,374.0,5361.0,528.0,3471.0,16.0,408.0,1890.0,8.0,307.0,33.0,0.44439999999999996,0.051296,6.573864,4.632353,0.035256,0.5531914893617021,16.153846153846153,8.936170212765957,5.423076923076923,0.057692307692307696,0.031914893617021274,0.0,0.0,16.153846153846153,0.057692307692307696,6.573863636363637,4.632352941176471,0.030303030303030304,0.0196078431372549,5.727564102564102,0.05129639992538706
2016,Terrance Williams,WR,27,74,208,0,0,0,44,594,4,61,161,594,4,Cowboys,DAL,421.0,306.0,6027.0,483.0,3631.0,25.0,499.0,2396.0,24.0,358.0,15.0,0.6557,0.069852,7.517598,4.801603,0.015275,0.7213114754098361,13.5,9.737704918032787,3.659090909090909,0.09090909090909091,0.06557377049180328,0.0,0.0,13.5,0.09090909090909091,7.5175983436853,4.801603206412826,0.051759834368530024,0.04809619238476954,6.137474541751527,0.06985233117637299
2017,Terrance Williams,WR,28,74,210,15,2,0,53,568,0,78,223,583,0,Cowboys,DAL,354.0,332.0,5311.0,493.0,3141.0,22.0,480.0,2170.0,18.0,314.0,22.0,0.5962,0.066654,6.371197,4.520833,0.02261,0.6794871794871795,10.716981132075471,7.282051282051282,4.2075471698113205,0.0,0.0,7.5,0.0,10.6,0.0,6.371196754563894,4.520833333333333,0.04462474645030426,0.0375,5.4583761562178825,0.0666541141028055
2018,Terrance Williams,WR,29,74,210,0,0,0,2,18,0,3,5,18,0,Cowboys,DAL,339.0,324.0,5501.0,527.0,3538.0,22.0,439.0,1963.0,13.0,322.0,17.0,0.5179,0.061625,6.713472,4.471526,0.017598,0.6666666666666666,9.0,6.0,2.5,0.0,0.0,0.0,0.0,9.0,0.0,6.713472485768501,4.471526195899772,0.04174573055028463,0.029612756264236904,5.694616977225673,0.06162515906198873
2016,Terrell Watson,RB,23,73,240,28,9,1,1,5,0,1,1,33,1,Eagles,PHI,367.0,331.0,5398.0,609.0,3585.0,16.0,438.0,1813.0,16.0,333.0,20.0,0.49090000000000006,0.067988,5.8867,4.139269,0.019102,1.0,5.0,5.0,1.0,0.0,0.0,3.111111111111111,0.1111111111111111,3.3,0.1,5.886699507389163,4.139269406392694,0.026272577996715927,0.0365296803652968,5.155682903533906,0.06798814375694702
2017,Terrell Watson,RB,24,73,240,8,5,0,0,0,0,0,0,8,0,Steelers,PIT,406.0,308.0,6047.0,590.0,4380.0,29.0,437.0,1667.0,12.0,348.0,20.0,0.5303,0.067141,7.423729,3.814645,0.019474,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.6,0.0,7.423728813559322,3.814645308924485,0.04915254237288136,0.02745995423340961,5.888023369036027,0.06714073094096246
2015,Terrelle Pryor,WR,26,76,233,-1,1,0,1,42,0,8,8,41,0,Browns,CLV,278.0,432.0,5311.0,609.0,3782.0,20.0,380.0,1529.0,5.0,307.0,30.0,0.38299999999999995,0.052344,6.210181,4.023684,0.030334,0.125,42.0,5.25,8.0,0.0,0.0,-1.0,0.0,20.5,0.0,6.210180623973727,4.023684210526316,0.03284072249589491,0.013157894736842105,5.370070778564206,0.05234419130107324
2016,Terrelle Pryor,WR,27,76,223,21,8,1,77,1007,4,139,206,1028,5,Browns,CLE,264.0,452.0,4976.0,567.0,3264.0,15.0,350.0,1712.0,13.0,296.0,25.0,0.5455,0.053055,5.756614,4.891429,0.027263,0.5539568345323741,13.077922077922079,7.244604316546763,2.675324675324675,0.05194805194805195,0.02877697841726619,2.625,0.125,12.094117647058823,0.058823529411764705,5.756613756613756,4.8914285714285715,0.026455026455026454,0.037142857142857144,5.42639040348964,0.05305466237942122
2017,Terrelle Pryor,WR,28,76,228,0,0,0,20,240,1,37,64,240,1,Commanders,WAS,342.0,388.0,5199.0,540.0,3751.0,27.0,401.0,1448.0,10.0,278.0,27.0,0.5435,0.065782,6.82,3.610973,0.028693,0.5405405405405406,12.0,6.486486486486487,3.2,0.05,0.02702702702702703,0.0,0.0,12.0,0.05,6.946296296296296,3.6109725685785534,0.05,0.02493765586034913,5.524973432518597,0.06578188113098672
2018,Terrelle Pryor,WR,29,76,228,-1,1,0,16,252,2,30,64,251,2,Bills,BUF,269.0,374.0,4778.0,499.0,2794.0,13.0,468.0,1984.0,15.0,283.0,32.0,0.5946,0.0563,5.599198,4.239316,0.033092,0.5333333333333333,15.75,8.4,4.0,0.125,0.06666666666666667,-1.0,0.0,14.764705882352942,0.11764705882352941,5.599198396793587,4.239316239316239,0.026052104208416832,0.03205128205128205,4.94105480868666,0.05629970699037254
2015,Terron Ward,RB,23,67,201,95,29,1,9,73,0,13,60,168,1,Falcons,ATL,339.0,345.0,5990.0,621.0,4379.0,21.0,420.0,1611.0,13.0,359.0,30.0,0.5472,0.056594,7.05153,3.835714,0.028818,0.6923076923076923,8.11111111111111,5.615384615384615,6.666666666666667,0.0,0.0,3.2758620689655173,0.034482758620689655,4.421052631578948,0.02631578947368421,7.051529790660226,3.835714285714286,0.033816425120772944,0.030952380952380953,5.754082612872239,0.05659432387312187
2016,Terron Ward,RB,24,67,201,151,31,0,1,11,0,2,9,162,0,Falcons,ATL,540.0,406.0,6653.0,537.0,4725.0,38.0,421.0,1928.0,20.0,379.0,11.0,0.6456000000000001,0.081166,8.798883,4.579572,0.011482,0.5,11.0,5.5,9.0,0.0,0.0,4.870967741935484,0.0,5.0625,0.0,8.798882681564246,4.57957244655582,0.07076350093109869,0.047505938242280284,6.944676409185804,0.0811663911017586
2017,Terron Ward,RB,25,67,201,129,30,0,3,14,0,3,19,143,0,Falcons,ATL,353.0,315.0,5837.0,530.0,3990.0,21.0,430.0,1847.0,12.0,330.0,18.0,0.4918,0.060476,7.528302,4.295349,0.01875,1.0,4.666666666666667,4.666666666666667,6.333333333333333,0.0,0.0,4.3,0.0,4.333333333333333,0.0,7.528301886792453,4.2953488372093025,0.03962264150943396,0.027906976744186046,6.080208333333333,0.06047627205756382
2019,Terry McLaurin,WR,24,72,210,0,0,0,58,919,7,93,220,919,7,Commanders,WAS,266.0,435.0,4395.0,479.0,2812.0,18.0,356.0,1583.0,9.0,248.0,21.0,0.4878,0.060523,5.112727,4.446629,0.02515,0.6236559139784946,15.844827586206897,9.881720430107526,3.793103448275862,0.1206896551724138,0.07526881720430108,0.0,0.0,15.844827586206897,0.1206896551724138,5.870563674321503,4.446629213483146,0.037578288100208766,0.025280898876404494,5.263473053892215,0.06052332195676906
2020,Terry McLaurin,WR,25,72,210,30,2,0,87,1118,4,134,496,1148,4,Commanders,WAS,335.0,329.0,5076.0,601.0,3465.0,16.0,400.0,1611.0,18.0,322.0,27.0,0.5882000000000001,0.065997,6.3,4.0275,0.026973,0.6492537313432836,12.850574712643677,8.343283582089553,5.7011494252873565,0.04597701149425287,0.029850746268656716,15.0,0.0,12.898876404494382,0.0449438202247191,5.765391014975042,4.0275,0.026622296173044926,0.045,5.070929070929071,0.06599684791174153
2021,Terry McLaurin,WR,26,72,210,12,1,0,77,1053,5,130,307,1065,5,Commanders,WAS,335.0,434.0,5502.0,550.0,3441.0,21.0,477.0,2061.0,13.0,345.0,24.0,0.52,0.060887,6.256364,4.320755,0.023369,0.5923076923076923,13.675324675324676,8.1,3.987012987012987,0.06493506493506493,0.038461538461538464,12.0,0.0,13.653846153846153,0.0641025641025641,6.256363636363637,4.320754716981132,0.038181818181818185,0.027253668763102725,5.357351509250243,0.0608869501999273
2022,Terry McLaurin,WR,27,72,210,29,7,0,77,1191,5,120,382,1220,5,Commanders,WAS,321.0,343.0,5615.0,554.0,3472.0,24.0,538.0,2143.0,9.0,339.0,23.0,0.5106,0.057168,6.267148,3.983271,0.021062,0.6416666666666667,15.467532467532468,9.925,4.961038961038961,0.06493506493506493,0.041666666666666664,4.142857142857143,0.0,14.523809523809524,0.05952380952380952,6.2671480144404335,3.983271375464684,0.04332129963898917,0.016728624535315983,5.141941391941392,0.057168299198575245
2023,Terry McLaurin,WR,28,72,210,0,0,0,79,1002,4,132,350,1002,4,Commanders,WAS,329.0,518.0,5317.0,636.0,3725.0,24.0,359.0,1592.0,14.0,321.0,32.0,0.6327,0.061877,5.856918,4.43454,0.032161,0.5984848484848485,12.683544303797468,7.590909090909091,4.430379746835443,0.05063291139240506,0.030303030303030304,0.0,0.0,12.683544303797468,0.05063291139240506,5.8569182389937104,4.4345403899721445,0.03773584905660377,0.03899721448467967,5.343718592964824,0.061876998307316154
2015,Tevin Coleman,RB,22,72,210,392,87,1,2,14,0,11,12,406,1,Falcons,ATL,339.0,345.0,5990.0,621.0,4379.0,21.0,420.0,1611.0,13.0,359.0,30.0,0.5472,0.056594,7.05153,3.835714,0.028818,0.18181818181818182,7.0,1.2727272727272727,6.0,0.0,0.0,4.505747126436781,0.011494252873563218,4.561797752808989,0.011235955056179775,7.051529790660226,3.835714285714286,0.033816425120772944,0.030952380952380953,5.754082612872239,0.05659432387312187
2016,Tevin Coleman,RB,23,73,210,520,118,8,31,421,3,40,385,941,11,Falcons,ATL,540.0,406.0,6653.0,537.0,4725.0,38.0,421.0,1928.0,20.0,379.0,11.0,0.6456000000000001,0.081166,8.798883,4.579572,0.011482,0.775,13.580645161290322,10.525,12.419354838709678,0.0967741935483871,0.075,4.406779661016949,0.06779661016949153,6.315436241610739,0.0738255033557047,8.798882681564246,4.57957244655582,0.07076350093109869,0.047505938242280284,6.944676409185804,0.0811663911017586
2017,Tevin Coleman,RB,24,73,210,628,156,5,27,299,3,39,230,927,8,Falcons,ATL,353.0,315.0,5837.0,530.0,3990.0,21.0,430.0,1847.0,12.0,330.0,18.0,0.4918,0.060476,7.528302,4.295349,0.01875,0.6923076923076923,11.074074074074074,7.666666666666667,8.518518518518519,0.1111111111111111,0.07692307692307693,4.0256410256410255,0.03205128205128205,5.065573770491803,0.04371584699453552,7.528301886792453,4.2953488372093025,0.03962264150943396,0.027906976744186046,6.080208333333333,0.06047627205756382
2018,Tevin Coleman,RB,25,73,210,800,167,4,32,276,5,44,284,1076,9,Falcons,ATL,414.0,423.0,6226.0,617.0,4653.0,36.0,351.0,1573.0,11.0,352.0,18.0,0.64,0.066495,7.541329,4.481481,0.018595,0.7272727272727273,8.625,6.2727272727272725,8.875,0.15625,0.11363636363636363,4.790419161676646,0.023952095808383235,5.407035175879397,0.04522613065326633,7.541329011345219,4.481481481481482,0.05834683954619125,0.03133903133903134,6.431818181818182,0.06649534211371667
2019,Tevin Coleman,RB,26,73,210,544,137,6,21,180,1,30,204,724,7,49ers,SF,479.0,310.0,6097.0,478.0,3792.0,28.0,498.0,2305.0,23.0,336.0,23.0,0.5556,0.078563,7.933054,4.628514,0.023566,0.7,8.571428571428571,6.0,9.714285714285714,0.047619047619047616,0.03333333333333333,3.9708029197080292,0.043795620437956206,4.582278481012659,0.04430379746835443,7.933054393305439,4.628514056224899,0.058577405857740586,0.04618473895582329,6.246926229508197,0.07856322781695917
2020,Tevin Coleman,RB,27,73,210,53,28,0,4,34,0,5,22,87,0,49ers,SF,376.0,390.0,5922.0,570.0,4033.0,25.0,437.0,1889.0,19.0,350.0,31.0,0.6727,0.063492,7.075439,4.322654,0.030785,0.8,8.5,6.8,5.5,0.0,0.0,1.8928571428571428,0.0,2.71875,0.0,7.075438596491228,4.322654462242563,0.043859649122807015,0.043478260869565216,5.880834160873883,0.06349206349206349
2021,Tevin Coleman,RB,28,73,210,356,84,0,11,49,0,16,88,405,0,Jets,NYJ,310.0,504.0,5208.0,603.0,3541.0,20.0,380.0,1667.0,14.0,310.0,27.0,0.5489999999999999,0.059524,5.872305,4.386842,0.027467,0.6875,4.454545454545454,3.0625,8.0,0.0,0.0,4.238095238095238,0.0,4.2631578947368425,0.0,5.872305140961857,4.386842105263158,0.03316749585406302,0.03684210526315789,5.298067141403866,0.05952380952380952
2022,Tevin Coleman,RB,29,73,210,26,12,1,3,44,1,3,20,70,2,49ers,SF,450.0,277.0,6216.0,512.0,3856.0,30.0,504.0,2360.0,20.0,347.0,17.0,0.5278,0.072394,7.53125,4.68254,0.016732,1.0,14.666666666666666,14.666666666666666,6.666666666666667,0.3333333333333333,0.3333333333333333,2.1666666666666665,0.08333333333333333,4.666666666666667,0.13333333333333333,7.53125,4.682539682539683,0.05859375,0.03968253968253968,6.118110236220472,0.07239382239382239
2015,Theo Riddick,RB,24,69,200,133,43,0,80,697,3,99,659,830,3,Lions,DET,358.0,400.0,5547.0,632.0,4212.0,33.0,354.0,1335.0,7.0,337.0,24.0,0.6939,0.064539,6.664557,3.771186,0.024341,0.8080808080808081,8.7125,7.040404040404041,8.2375,0.0375,0.030303030303030304,3.0930232558139537,0.0,6.747967479674797,0.024390243902439025,6.6645569620253164,3.7711864406779663,0.05221518987341772,0.01977401129943503,5.625760649087221,0.06453939066161889
2016,Theo Riddick,RB,25,69,201,357,92,1,53,371,5,67,389,728,6,Lions,DET,346.0,358.0,5421.0,594.0,4111.0,24.0,350.0,1310.0,9.0,329.0,15.0,0.5417000000000001,0.063826,6.920875,3.742857,0.01589,0.7910447761194029,7.0,5.537313432835821,7.339622641509434,0.09433962264150944,0.07462686567164178,3.880434782608696,0.010869565217391304,5.020689655172414,0.041379310344827586,6.920875420875421,3.742857142857143,0.04040404040404041,0.025714285714285714,5.742584745762712,0.06382586238701346
2017,Theo Riddick,RB,26,69,201,286,84,3,53,444,2,71,441,730,5,Lions,DET,410.0,376.0,5404.0,570.0,4183.0,29.0,363.0,1221.0,10.0,296.0,22.0,0.5652,0.07587,7.338596,3.363636,0.02358,0.7464788732394366,8.377358490566039,6.253521126760563,8.320754716981131,0.03773584905660377,0.028169014084507043,3.4047619047619047,0.03571428571428571,5.328467153284672,0.0364963503649635,7.338596491228071,3.3636363636363638,0.05087719298245614,0.027548209366391185,5.792068595927117,0.07586972612879349
2018,Theo Riddick,RB,27,69,201,171,40,0,61,384,0,74,416,555,0,Lions,DET,324.0,360.0,5236.0,574.0,3576.0,22.0,404.0,1660.0,11.0,325.0,19.0,0.5306000000000001,0.061879,6.229965,4.108911,0.019427,0.8243243243243243,6.295081967213115,5.1891891891891895,6.819672131147541,0.0,0.0,4.275,0.0,5.4950495049504955,0.0,6.229965156794425,4.108910891089109,0.03832752613240418,0.027227722772277228,5.3537832310838445,0.061879297173414824
2020,Theo Riddick,RB,29,69,201,14,6,0,5,43,0,6,33,57,0,Raiders,LV,434.0,478.0,6133.0,551.0,4217.0,28.0,457.0,1916.0,20.0,359.0,26.0,0.5424,0.070765,7.653358,4.19256,0.025794,0.8333333333333334,8.6,7.166666666666667,6.6,0.0,0.0,2.3333333333333335,0.0,5.181818181818182,0.0,7.653357531760435,4.192560175054704,0.050816696914700546,0.0437636761487965,6.084325396825397,0.07076471547366704
2015,Thomas Rawls,RB,22,69,215,830,147,4,9,76,1,11,76,906,5,Seahawks,SEA,423.0,277.0,6058.0,489.0,3790.0,34.0,501.0,2268.0,10.0,335.0,16.0,0.5556,0.069825,7.750511,4.526946,0.016162,0.8181818181818182,8.444444444444445,6.909090909090909,8.444444444444445,0.1111111111111111,0.09090909090909091,5.64625850340136,0.027210884353741496,5.8076923076923075,0.03205128205128205,7.750511247443763,4.526946107784431,0.06952965235173825,0.01996007984031936,6.119191919191919,0.06982502476064707
2016,Thomas Rawls,RB,23,69,215,349,109,3,13,96,0,17,89,445,3,Seahawks,SEA,354.0,292.0,5715.0,567.0,4124.0,23.0,403.0,1591.0,13.0,313.0,18.0,0.47619999999999996,0.061942,7.273369,3.947891,0.018557,0.7647058823529411,7.384615384615385,5.647058823529412,6.846153846153846,0.0,0.0,3.2018348623853212,0.027522935779816515,3.6475409836065573,0.02459016393442623,7.27336860670194,3.9478908188585606,0.04056437389770723,0.03225806451612903,5.891752577319588,0.06194225721784777
2017,Thomas Rawls,RB,24,69,215,157,58,0,9,94,0,13,86,251,0,Seahawks,SEA,366.0,332.0,5286.0,555.0,3657.0,34.0,409.0,1629.0,4.0,299.0,17.0,0.5556,0.06924,6.589189,3.982885,0.017635,0.6923076923076923,10.444444444444445,7.230769230769231,9.555555555555555,0.0,0.0,2.706896551724138,0.0,3.746268656716418,0.0,6.589189189189189,3.9828850855745723,0.06126126126126126,0.009779951100244499,5.483402489626556,0.06923950056753689
2015,Tim Hightower,RB,29,72,220,375,96,4,12,129,0,13,140,504,4,Saints,NO,408.0,476.0,6461.0,667.0,4970.0,32.0,397.0,1491.0,16.0,381.0,20.0,0.6034,0.063148,7.451274,3.755668,0.018797,0.9230769230769231,10.75,9.923076923076923,11.666666666666666,0.0,0.0,3.90625,0.041666666666666664,4.666666666666667,0.037037037037037035,7.451274362818591,3.7556675062972293,0.047976011994003,0.04030226700251889,6.072368421052632,0.06314811948614765
2016,Tim Hightower,RB,30,72,220,548,133,4,22,200,1,26,214,748,5,Saints,NO,469.0,454.0,6816.0,674.0,5074.0,38.0,404.0,1742.0,17.0,395.0,24.0,0.6618,0.068809,7.52819,4.311881,0.022263,0.8461538461538461,9.090909090909092,7.6923076923076925,9.727272727272727,0.045454545454545456,0.038461538461538464,4.120300751879699,0.03007518796992481,4.825806451612904,0.03225806451612903,7.528189910979228,4.311881188118812,0.05637982195845697,0.04207920792079208,6.3228200371057515,0.06880868544600939
2018,Tim Patrick,WR,25,76,205,17,3,0,23,315,1,41,117,332,1,Broncos,DEN,329.0,349.0,5602.0,588.0,3695.0,19.0,393.0,1907.0,18.0,320.0,21.0,0.5682,0.058729,6.284014,4.852417,0.021407,0.5609756097560976,13.695652173913043,7.682926829268292,5.086956521739131,0.043478260869565216,0.024390243902439025,5.666666666666667,0.0,12.76923076923077,0.038461538461538464,6.284013605442177,4.852417302798982,0.03231292517006803,0.04580152671755725,5.710499490316004,0.05872902534808997
2019,Tim Patrick,WR,26,76,212,0,0,0,16,218,0,31,41,218,0,Broncos,DEN,282.0,316.0,4777.0,504.0,3115.0,16.0,409.0,1662.0,11.0,279.0,16.0,0.47619999999999996,0.059033,6.180556,4.06357,0.017525,0.5161290322580645,13.625,7.032258064516129,2.5625,0.0,0.0,0.0,0.0,13.625,0.0,6.180555555555555,4.06356968215159,0.031746031746031744,0.02689486552567237,5.232201533406353,0.05903286581536529
2020,Tim Patrick,WR,27,76,212,0,0,0,51,742,6,79,242,742,6,Broncos,DEN,323.0,446.0,5369.0,556.0,3451.0,21.0,442.0,1918.0,13.0,308.0,32.0,0.5333,0.06016,6.206835,4.339367,0.032064,0.6455696202531646,14.549019607843137,9.39240506329114,4.745098039215686,0.11764705882352941,0.0759493670886076,0.0,0.0,14.549019607843137,0.11764705882352941,6.206834532374101,4.339366515837104,0.03776978417266187,0.029411764705882353,5.3797595190380765,0.0601601788042466
2021,Tim Patrick,WR,28,76,212,0,0,0,53,734,5,85,202,734,5,Broncos,DEN,335.0,322.0,5618.0,541.0,3593.0,20.0,455.0,2025.0,16.0,331.0,18.0,0.5472,0.05963,6.641405,4.450549,0.018072,0.6235294117647059,13.849056603773585,8.635294117647058,3.811320754716981,0.09433962264150944,0.058823529411764705,0.0,0.0,13.849056603773585,0.09433962264150944,6.641404805914973,4.450549450549451,0.036968576709796676,0.035164835164835165,5.640562248995984,0.05962976148095408
2017,Tion Green,RB,24,72,220,165,42,2,2,14,0,2,14,179,2,Lions,DET,410.0,376.0,5404.0,570.0,4183.0,29.0,363.0,1221.0,10.0,296.0,22.0,0.5652,0.07587,7.338596,3.363636,0.02358,1.0,7.0,7.0,7.0,0.0,0.0,3.9285714285714284,0.047619047619047616,4.068181818181818,0.045454545454545456,7.338596491228071,3.3636363636363638,0.05087719298245614,0.027548209366391185,5.792068595927117,0.07586972612879349
2015,Todd Gurley,RB,21,73,227,1106,229,10,21,188,0,26,202,1294,10,Rams,SL,280.0,330.0,4761.0,473.0,2805.0,11.0,429.0,1956.0,16.0,241.0,21.0,0.5278,0.058811,5.930233,4.559441,0.023282,0.8076923076923077,8.952380952380953,7.230769230769231,9.619047619047619,0.0,0.0,4.829694323144105,0.043668122270742356,5.176,0.04,5.930232558139535,4.559440559440559,0.023255813953488372,0.037296037296037296,5.278270509977827,0.058811174123083385
2016,Todd Gurley,RB,22,73,222,885,278,6,43,327,0,57,356,1212,6,Rams,LA,224.0,394.0,4203.0,536.0,2951.0,14.0,375.0,1252.0,9.0,245.0,29.0,0.4706,0.053295,5.505597,3.338667,0.031833,0.7543859649122807,7.604651162790698,5.7368421052631575,8.279069767441861,0.0,0.0,3.183453237410072,0.02158273381294964,3.7757009345794392,0.018691588785046728,5.505597014925373,3.3386666666666667,0.026119402985074626,0.024,4.613611416026345,0.05329526528669998
2017,Todd Gurley,RB,23,73,227,1305,279,13,64,788,6,87,808,2093,19,Rams,LA,478.0,329.0,5784.0,518.0,3831.0,28.0,454.0,1953.0,17.0,311.0,21.0,0.5342,0.082642,7.395753,4.301762,0.021605,0.735632183908046,12.3125,9.057471264367816,12.625,0.09375,0.06896551724137931,4.67741935483871,0.04659498207885305,6.1020408163265305,0.05539358600583091,7.395752895752896,4.3017621145374445,0.05405405405405406,0.037444933920704845,5.950617283950617,0.0826417704011065
2018,Todd Gurley,RB,24,73,227,1251,256,17,59,580,4,81,587,1831,21,Rams,LA,527.0,384.0,6738.0,568.0,4507.0,32.0,459.0,2231.0,23.0,401.0,19.0,0.5682,0.078213,7.934859,4.860566,0.0185,0.7283950617283951,9.830508474576272,7.160493827160494,9.94915254237288,0.06779661016949153,0.04938271604938271,4.88671875,0.06640625,5.8126984126984125,0.06666666666666667,7.934859154929577,4.860566448801743,0.056338028169014086,0.05010893246187364,6.560856864654333,0.0782131196200653
2019,Todd Gurley,RB,25,73,224,857,223,12,31,207,2,49,194,1064,14,Rams,LA,394.0,364.0,5998.0,632.0,4499.0,22.0,401.0,1499.0,20.0,342.0,24.0,0.6441,0.065689,7.118671,3.738155,0.023233,0.6326530612244898,6.67741935483871,4.224489795918367,6.258064516129032,0.06451612903225806,0.04081632653061224,3.8430493273542603,0.053811659192825115,4.188976377952756,0.05511811023622047,7.118670886075949,3.7381546134663344,0.03481012658227848,0.04987531172069826,5.806389157792837,0.06568856285428476
2020,Todd Gurley,RB,26,73,224,678,195,9,25,164,0,35,124,842,9,Falcons,ATL,396.0,414.0,5895.0,628.0,4363.0,27.0,409.0,1532.0,13.0,366.0,18.0,0.5345,0.067176,6.947452,3.745721,0.017358,0.7142857142857143,6.56,4.685714285714286,4.96,0.0,0.0,3.476923076923077,0.046153846153846156,3.827272727272727,0.04090909090909091,6.947452229299363,3.745721271393643,0.042993630573248405,0.03178484107579462,5.68466730954677,0.06717557251908397
2019,Tommy Sweeney,TE,25,76,251,0,0,0,8,114,0,13,39,114,0,Bills,BUF,314.0,259.0,5283.0,513.0,3229.0,21.0,465.0,2054.0,13.0,314.0,19.0,0.5652,0.059436,6.294347,4.417204,0.019427,0.6153846153846154,14.25,8.76923076923077,4.875,0.0,0.0,0.0,0.0,14.25,0.0,6.294346978557505,4.417204301075269,0.04093567251461988,0.02795698924731183,5.401840490797546,0.05943592655688056
2021,Tommy Sweeney,TE,26,77,251,0,0,0,9,44,1,12,14,44,1,Bills,BUF,483.0,289.0,6493.0,655.0,4284.0,36.0,461.0,2209.0,20.0,398.0,22.0,0.6628000000000001,0.074388,6.540458,4.791757,0.019713,0.75,4.888888888888889,3.6666666666666665,1.5555555555555556,0.1111111111111111,0.08333333333333333,0.0,0.0,4.888888888888889,0.1111111111111111,6.540458015267175,4.79175704989154,0.0549618320610687,0.04338394793926247,5.818100358422939,0.07438780224857539
