Year,Name,RushYDs,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,REC_YACR,TotalYards,TotalTDs,Age,Pos
2021,Kalif Raymond,28.0,4.0,0.0,48.0,576.0,4.0,71.0,262.0,604.0,4.0,27.0,WR
2021,Kareem Hunt,386.0,78.0,5.0,22.0,174.0,0.0,27.0,174.0,560.0,5.0,26.0,RB
2021,Ke'Shawn Vaughn,180.0,36.0,2.0,4.0,26.0,0.0,8.0,14.0,206.0,2.0,24.0,RB
2021,Keelan Cole,0.0,0.0,0.0,28.0,449.0,1.0,51.0,85.0,449.0,1.0,28.0,WR
2021,Keenan Allen,0.0,0.0,0.0,106.0,1138.0,6.0,157.0,340.0,1138.0,6.0,29.0,WR
2021,Keith Kirkwood,0.0,0.0,0.0,3.0,17.0,0.0,7.0,16.0,17.0,0.0,Unknown,WR
2021,Keke Coutee,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,Unknown,WR
2021,Kendall Hinton,0.0,0.0,0.0,15.0,175.0,1.0,23.0,57.0,175.0,1.0,24.0,WR
2021,Kendrick Bourne,125.0,12.0,0.0,55.0,800.0,5.0,70.0,385.0,925.0,5.0,26.0,WR
2021,Kene Nwangwu,61.0,13.0,0.0,4.0,9.0,0.0,5.0,19.0,70.0,0.0,23.0,RB
2021,Kenjon Barner,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,RB
2021,Kenneth Gainwell,291.0,68.0,5.0,33.0,253.0,1.0,50.0,226.0,544.0,6.0,22.0,RB
2021,Kenny Golladay,0.0,0.0,0.0,37.0,521.0,0.0,76.0,119.0,521.0,0.0,Unknown,WR
2021,Kenny Stills,1.0,1.0,0.0,6.0,68.0,1.0,23.0,10.0,69.0,1.0,29.0,WR
2021,Kenyan Drake,254.0,63.0,2.0,30.0,291.0,1.0,40.0,259.0,545.0,3.0,27.0,RB
2021,KhaDarel Hodge,0.0,0.0,0.0,13.0,157.0,0.0,27.0,37.0,157.0,0.0,26.0,WR
2021,Khalil Herbert,433.0,103.0,2.0,14.0,96.0,0.0,16.0,101.0,529.0,2.0,23.0,RB
2021,Kristian Wilkerson,0.0,0.0,0.0,4.0,42.0,2.0,8.0,5.0,42.0,2.0,24.0,WR
2021,Kyle Pitts,0.0,0.0,0.0,68.0,1026.0,1.0,110.0,313.0,1026.0,1.0,21.0,TE
2021,Kyle Rudolph,0.0,0.0,0.0,26.0,257.0,1.0,39.0,137.0,257.0,1.0,32.0,TE
2021,La'Mical Perine,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,Unknown,RB
2021,Laquon Treadwell,0.0,0.0,0.0,33.0,434.0,1.0,51.0,122.0,434.0,1.0,26.0,WR
2021,Latavius Murray,501.0,119.0,6.0,10.0,75.0,0.0,13.0,71.0,576.0,6.0,31.0,RB
2021,Laviska Shenault Jr.,41.0,11.0,0.0,63.0,619.0,0.0,100.0,393.0,660.0,0.0,Unknown,WR
2021,Le'Veon Bell,101.0,39.0,2.0,5.0,30.0,1.0,7.0,26.0,131.0,3.0,29.0,RB
2021,Lee Smith,0.0,0.0,0.0,9.0,65.0,1.0,11.0,31.0,65.0,1.0,34.0,TE
2021,Leonard Fournette,812.0,180.0,8.0,69.0,454.0,2.0,84.0,449.0,1266.0,10.0,26.0,RB
2021,Lil'Jordan Humphrey,0.0,0.0,0.0,13.0,249.0,2.0,18.0,101.0,249.0,2.0,23.0,WR
2021,Logan Thomas,0.0,0.0,0.0,18.0,196.0,3.0,25.0,67.0,196.0,3.0,30.0,TE
2021,Luke Stocker,0.0,0.0,0.0,2.0,12.0,0.0,2.0,6.0,12.0,0.0,Unknown,TE
2021,Mack Hollins,0.0,0.0,0.0,14.0,223.0,4.0,28.0,39.0,223.0,4.0,28.0,WR
2021,Malcolm Brown,125.0,33.0,1.0,3.0,10.0,0.0,5.0,8.0,135.0,1.0,28.0,RB
2021,Malik Taylor,0.0,0.0,0.0,2.0,14.0,0.0,3.0,8.0,14.0,0.0,Unknown,WR
2021,Malik Turner,0.0,0.0,0.0,12.0,149.0,3.0,16.0,74.0,149.0,3.0,25.0,WR
2021,Marcedes Lewis,0.0,0.0,0.0,23.0,214.0,0.0,28.0,144.0,214.0,0.0,Unknown,TE
2021,Marcus Johnson,-2.0,2.0,0.0,9.0,160.0,0.0,19.0,95.0,158.0,0.0,Unknown,WR
2021,Mark Andrews,0.0,1.0,0.0,107.0,1361.0,9.0,153.0,450.0,1361.0,9.0,Unknown,TE
2021,Mark Ingram,554.0,160.0,2.0,27.0,162.0,0.0,35.0,164.0,716.0,2.0,32.0,RB
2021,Marlon Mack,101.0,28.0,0.0,2.0,8.0,0.0,5.0,4.0,109.0,0.0,Unknown,RB
2021,Marquez Callaway,0.0,0.0,0.0,46.0,698.0,6.0,84.0,144.0,698.0,6.0,23.0,WR
2021,Marquez Valdes-Scantling,0.0,0.0,0.0,26.0,430.0,3.0,55.0,146.0,430.0,3.0,27.0,WR
2021,Marquise Brown,5.0,1.0,0.0,91.0,1008.0,6.0,146.0,388.0,1013.0,6.0,24.0,WR
2021,Marquise Goodwin,-1.0,2.0,0.0,20.0,313.0,1.0,40.0,83.0,312.0,1.0,31.0,WR
2021,Marvin Hall,0.0,0.0,0.0,1.0,10.0,0.0,1.0,5.0,10.0,0.0,Unknown,WR
2021,Marvin Jones,0.0,0.0,0.0,73.0,832.0,4.0,120.0,120.0,832.0,4.0,31.0,WR
2021,Matt Breida,125.0,26.0,1.0,7.0,72.0,2.0,9.0,61.0,197.0,3.0,26.0,RB
2021,Maxx Williams,0.0,0.0,0.0,16.0,193.0,1.0,17.0,125.0,193.0,1.0,27.0,TE
2021,Mecole Hardman,46.0,8.0,0.0,59.0,693.0,2.0,83.0,502.0,739.0,2.0,23.0,WR
2021,Melvin Gordon,918.0,203.0,8.0,28.0,213.0,2.0,38.0,186.0,1131.0,10.0,28.0,RB
2021,Michael Burton,26.0,8.0,1.0,3.0,31.0,0.0,3.0,36.0,57.0,1.0,29.0,RB
2021,Michael Carter,639.0,147.0,4.0,36.0,325.0,0.0,55.0,341.0,964.0,4.0,22.0,RB
2021,Michael Gallup,0.0,0.0,0.0,35.0,445.0,2.0,62.0,123.0,445.0,2.0,25.0,WR
2021,Mike Boone,35.0,4.0,0.0,2.0,22.0,0.0,2.0,24.0,57.0,0.0,Unknown,RB
2021,Mike Davis,503.0,138.0,3.0,44.0,259.0,1.0,58.0,306.0,762.0,4.0,28.0,RB
2021,Mike Evans,10.0,1.0,0.0,74.0,1035.0,14.0,114.0,239.0,1045.0,14.0,28.0,WR
2021,Mike Gesicki,0.0,0.0,0.0,73.0,780.0,2.0,112.0,218.0,780.0,2.0,26.0,TE
2021,Mike Thomas,0.0,0.0,0.0,5.0,52.0,0.0,11.0,13.0,52.0,0.0,Unknown,WR
2021,Mike Williams,0.0,0.0,0.0,76.0,1146.0,9.0,129.0,415.0,1146.0,9.0,27.0,WR
2021,Miles Boykin,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,0.0,Unknown,WR
2021,Miles Sanders,754.0,137.0,0.0,26.0,158.0,0.0,34.0,227.0,912.0,0.0,24.0,RB
2021,Mitchell Wilcox,0.0,0.0,0.0,3.0,16.0,0.0,5.0,8.0,16.0,0.0,Unknown,TE
2021,Mo Alie-Cox,0.0,0.0,0.0,24.0,316.0,4.0,45.0,150.0,316.0,4.0,28.0,TE
2021,Mohamed Sanu,0.0,0.0,0.0,15.0,177.0,0.0,24.0,44.0,177.0,0.0,Unknown,WR
2021,MyCole Pruitt,0.0,0.0,0.0,14.0,145.0,3.0,18.0,59.0,145.0,3.0,29.0,TE
2021,Myles Gaskin,612.0,173.0,3.0,49.0,234.0,4.0,63.0,224.0,846.0,7.0,24.0,RB
2021,N'Keal Harry,0.0,0.0,0.0,12.0,184.0,0.0,22.0,25.0,184.0,0.0,Unknown,WR
2021,Najee Harris,1200.0,307.0,7.0,74.0,467.0,3.0,94.0,499.0,1667.0,10.0,23.0,RB
2021,Nelson Agholor,11.0,3.0,0.0,37.0,473.0,3.0,64.0,101.0,484.0,3.0,28.0,WR
2021,Nick Boyle,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,Unknown,TE
2021,Nick Chubb,1259.0,228.0,8.0,20.0,174.0,1.0,25.0,183.0,1433.0,9.0,26.0,RB
2021,Nick Vannett,0.0,0.0,0.0,9.0,133.0,1.0,15.0,92.0,133.0,1.0,28.0,TE
2021,Nick Westbrook-Ikhine,0.0,0.0,0.0,38.0,476.0,4.0,57.0,144.0,476.0,4.0,24.0,WR
2021,Nico Collins,0.0,0.0,0.0,33.0,446.0,1.0,60.0,121.0,446.0,1.0,22.0,WR
2021,Noah Brown,0.0,0.0,0.0,16.0,184.0,0.0,25.0,68.0,184.0,0.0,Unknown,WR
2021,Noah Fant,0.0,0.0,0.0,68.0,670.0,4.0,90.0,319.0,670.0,4.0,24.0,TE
2021,Noah Gray,0.0,0.0,0.0,7.0,36.0,1.0,10.0,18.0,36.0,1.0,22.0,TE
2021,Nyheim Hines,276.0,56.0,2.0,40.0,310.0,1.0,57.0,276.0,586.0,3.0,25.0,RB
2021,O.J. Howard,0.0,0.0,0.0,14.0,135.0,1.0,21.0,83.0,135.0,1.0,27.0,TE
2021,Odell Beckham Jr.,14.0,2.0,0.0,44.0,537.0,5.0,82.0,151.0,551.0,5.0,29.0,WR
2021,Olamide Zaccheaus,2.0,1.0,0.0,31.0,406.0,3.0,53.0,96.0,408.0,3.0,24.0,WR
2021,Parris Campbell,0.0,0.0,0.0,10.0,162.0,1.0,20.0,17.0,162.0,1.0,24.0,WR
2021,Pat Freiermuth,0.0,0.0,0.0,60.0,497.0,7.0,79.0,247.0,497.0,7.0,23.0,TE
2021,Patrick Laird,4.0,1.0,0.0,3.0,17.0,0.0,3.0,20.0,21.0,0.0,Unknown,RB
2021,Patrick Taylor,89.0,23.0,1.0,2.0,3.0,0.0,2.0,5.0,92.0,1.0,23.0,RB
2021,Peyton Barber,212.0,55.0,2.0,10.0,67.0,0.0,13.0,73.0,279.0,2.0,27.0,RB
2021,Pharaoh Brown,0.0,0.0,0.0,23.0,171.0,0.0,34.0,106.0,171.0,0.0,Unknown,TE
2021,Pharoh Cooper,3.0,1.0,0.0,4.0,33.0,0.0,11.0,7.0,36.0,0.0,Unknown,WR
2021,Phillip Dorsett,0.0,1.0,0.0,7.0,110.0,0.0,14.0,27.0,110.0,0.0,Unknown,WR
2021,Phillip Lindsay,249.0,88.0,1.0,4.0,45.0,1.0,5.0,53.0,294.0,2.0,27.0,RB
2021,Preston Williams,7.0,1.0,0.0,6.0,71.0,0.0,16.0,38.0,78.0,0.0,Unknown,WR
2021,Qadree Ollison,105.0,21.0,1.0,4.0,12.0,0.0,6.0,6.0,117.0,1.0,25.0,RB
2021,Quez Watkins,3.0,1.0,0.0,43.0,647.0,1.0,62.0,253.0,650.0,1.0,23.0,WR
2021,Quintez Cephus,0.0,0.0,0.0,15.0,204.0,2.0,22.0,95.0,204.0,2.0,23.0,WR
2021,Raheem Mostert,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,Unknown,RB
2021,Randall Cobb,1.0,1.0,0.0,28.0,375.0,5.0,39.0,138.0,376.0,5.0,31.0,WR
2021,Rashaad Penny,749.0,119.0,6.0,6.0,48.0,0.0,8.0,62.0,797.0,6.0,25.0,RB
2021,Rashard Higgins,0.0,0.0,0.0,24.0,275.0,1.0,47.0,41.0,275.0,1.0,27.0,WR
2021,Rashod Bateman,0.0,0.0,0.0,46.0,515.0,1.0,68.0,163.0,515.0,1.0,22.0,WR
2021,Ray-Ray McCloud,15.0,2.0,0.0,39.0,277.0,0.0,66.0,116.0,292.0,0.0,Unknown,WR
2021,Reggie Bonnafon,4.0,1.0,0.0,2.0,12.0,0.0,2.0,9.0,16.0,0.0,Unknown,RB
2021,Rex Burkhead,427.0,122.0,3.0,25.0,186.0,0.0,32.0,141.0,613.0,3.0,31.0,RB
2021,Rhamondre Stevenson,606.0,133.0,5.0,14.0,123.0,0.0,18.0,145.0,729.0,5.0,23.0,RB
2021,Richard Rodgers,0.0,0.0,0.0,2.0,11.0,0.0,2.0,10.0,11.0,0.0,Unknown,TE
2021,Ricky Seals-Jones,0.0,0.0,0.0,30.0,271.0,2.0,49.0,152.0,271.0,2.0,26.0,TE
2021,Rob Gronkowski,0.0,0.0,0.0,55.0,802.0,6.0,89.0,350.0,802.0,6.0,32.0,TE
2021,Robert Tonyan,0.0,0.0,0.0,18.0,204.0,2.0,29.0,104.0,204.0,2.0,27.0,TE
2021,Robert Woods,46.0,8.0,1.0,45.0,556.0,4.0,69.0,198.0,602.0,5.0,29.0,WR
2021,Rodney Smith,0.0,0.0,0.0,5.0,48.0,0.0,5.0,32.0,48.0,0.0,Unknown,RB
2021,Rondale Moore,76.0,18.0,0.0,54.0,435.0,1.0,64.0,438.0,511.0,1.0,21.0,WR
2021,Ross Dwelley,0.0,0.0,0.0,4.0,51.0,1.0,5.0,5.0,51.0,1.0,26.0,TE
2021,Royce Freeman,169.0,56.0,0.0,10.0,77.0,0.0,16.0,75.0,246.0,0.0,Unknown,RB
2021,Russell Gage,0.0,0.0,0.0,66.0,770.0,4.0,94.0,248.0,770.0,4.0,25.0,WR
2021,Ryan Griffin,0.0,0.0,0.0,27.0,261.0,2.0,42.0,149.0,261.0,2.0,31.0,TE
2021,Ryan Nall,4.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,8.0,0.0,Unknown,RB
2021,Ryquell Armstead,80.0,15.0,0.0,3.0,16.0,0.0,4.0,20.0,96.0,0.0,Unknown,RB
2021,Salvon Ahmed,149.0,54.0,0.0,12.0,117.0,0.0,19.0,123.0,266.0,0.0,Unknown,RB
2021,Samaje Perine,246.0,55.0,1.0,27.0,196.0,1.0,31.0,198.0,442.0,2.0,26.0,RB
2021,Sammy Watkins,0.0,0.0,0.0,27.0,394.0,1.0,49.0,107.0,394.0,1.0,28.0,WR
2021,Saquon Barkley,593.0,162.0,2.0,41.0,263.0,2.0,57.0,298.0,856.0,4.0,24.0,RB
2021,Scott Miller,43.0,2.0,1.0,5.0,38.0,0.0,9.0,9.0,81.0,1.0,24.0,WR
2021,Sean McKeon,0.0,0.0,0.0,4.0,27.0,1.0,6.0,10.0,27.0,1.0,24.0,TE
2021,Shane Zylstra,0.0,0.0,0.0,3.0,34.0,0.0,7.0,6.0,34.0,0.0,Unknown,TE
2021,Shi Smith,-3.0,1.0,0.0,6.0,104.0,0.0,11.0,71.0,101.0,0.0,Unknown,WR
2021,Sony Michel,845.0,208.0,4.0,21.0,128.0,1.0,33.0,120.0,973.0,5.0,26.0,RB
2021,Stefon Diggs,0.0,0.0,0.0,103.0,1225.0,10.0,164.0,326.0,1225.0,10.0,28.0,WR
2021,Stephen Anderson,0.0,0.0,0.0,16.0,165.0,1.0,19.0,115.0,165.0,1.0,28.0,TE
2021,Sterling Shepard,-9.0,1.0,0.0,36.0,366.0,1.0,53.0,111.0,357.0,1.0,28.0,WR
2021,T.J. Hockenson,0.0,0.0,0.0,61.0,583.0,4.0,85.0,199.0,583.0,4.0,24.0,TE
2021,T.Y. Hilton,0.0,0.0,0.0,23.0,331.0,3.0,37.0,71.0,331.0,3.0,32.0,WR
2021,Tajae Sharpe,0.0,0.0,0.0,25.0,230.0,0.0,37.0,69.0,230.0,0.0,Unknown,WR
2021,Tavon Austin,21.0,3.0,0.0,24.0,213.0,1.0,37.0,68.0,234.0,1.0,31.0,WR
2021,Tee Higgins,0.0,0.0,0.0,74.0,1091.0,6.0,110.0,285.0,1091.0,6.0,22.0,WR
2021,Terrace Marshall Jr.,0.0,0.0,0.0,17.0,138.0,0.0,30.0,63.0,138.0,0.0,21.0,WR
2021,Terry McLaurin,12.0,1.0,0.0,77.0,1053.0,5.0,130.0,307.0,1065.0,5.0,26.0,WR
2021,Tevin Coleman,356.0,84.0,0.0,11.0,49.0,0.0,16.0,88.0,405.0,0.0,Unknown,RB
2021,Tim Patrick,0.0,0.0,0.0,53.0,734.0,5.0,85.0,202.0,734.0,5.0,28.0,WR
2021,Tommy Sweeney,0.0,0.0,0.0,9.0,44.0,1.0,12.0,14.0,44.0,1.0,26.0,TE
2021,Tommy Tremble,11.0,3.0,1.0,20.0,180.0,1.0,35.0,70.0,191.0,2.0,21.0,TE
2021,Tommylee Lewis,0.0,0.0,0.0,1.0,7.0,0.0,2.0,11.0,7.0,0.0,Unknown,WR
2021,Tony Pollard,719.0,130.0,2.0,39.0,337.0,0.0,46.0,338.0,1056.0,2.0,24.0,RB
2021,Travis Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,Unknown,WR
2021,Travis Homer,177.0,21.0,1.0,16.0,161.0,0.0,20.0,128.0,338.0,1.0,23.0,RB
2021,Travis Kelce,3.0,2.0,1.0,92.0,1125.0,9.0,134.0,564.0,1128.0,10.0,32.0,TE
2021,Tre'Quan Smith,0.0,0.0,0.0,32.0,377.0,3.0,50.0,113.0,377.0,3.0,25.0,WR
2021,Trent Sherfield,0.0,0.0,0.0,9.0,87.0,1.0,20.0,23.0,87.0,1.0,25.0,WR
2021,Trent Taylor,0.0,0.0,0.0,2.0,41.0,0.0,3.0,7.0,41.0,0.0,Unknown,WR
2021,Trenton Cannon,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Unknown,RB
2021,Trenton Irwin,0.0,0.0,0.0,2.0,34.0,0.0,5.0,5.0,34.0,0.0,Unknown,WR
2021,Trevon Wesco,0.0,0.0,0.0,3.0,35.0,0.0,5.0,29.0,35.0,0.0,Unknown,TE
2021,Trey Sermon,167.0,41.0,1.0,3.0,26.0,0.0,4.0,18.0,193.0,1.0,22.0,RB
2021,Ty Johnson,238.0,61.0,2.0,34.0,372.0,2.0,55.0,334.0,610.0,4.0,24.0,RB
2021,Ty Montgomery,44.0,15.0,0.0,16.0,95.0,0.0,26.0,87.0,139.0,0.0,Unknown,WR
2021,Ty'Son Williams,185.0,35.0,1.0,9.0,84.0,0.0,12.0,71.0,269.0,1.0,25.0,RB
2021,Tyler Boyd,22.0,2.0,0.0,67.0,828.0,5.0,94.0,389.0,850.0,5.0,27.0,WR
2021,Tyler Conklin,0.0,0.0,0.0,61.0,593.0,3.0,87.0,326.0,593.0,3.0,26.0,TE
2021,Tyler Higbee,0.0,0.0,0.0,61.0,560.0,5.0,85.0,275.0,560.0,5.0,28.0,TE
2021,Tyler Johnson,0.0,0.0,0.0,36.0,360.0,0.0,55.0,137.0,360.0,0.0,Unknown,WR
2021,Tyler Kroft,0.0,0.0,0.0,16.0,173.0,1.0,25.0,74.0,173.0,1.0,29.0,TE
2021,Tyler Lockett,9.0,2.0,0.0,73.0,1175.0,8.0,107.0,277.0,1184.0,8.0,29.0,WR
2021,Tyreek Hill,96.0,9.0,0.0,111.0,1239.0,9.0,159.0,444.0,1335.0,9.0,27.0,WR
2021,Tyrell Williams,0.0,0.0,0.0,2.0,14.0,0.0,3.0,8.0,14.0,0.0,Unknown,WR
2021,Tyron Johnson,0.0,0.0,0.0,2.0,16.0,0.0,5.0,9.0,16.0,0.0,Unknown,WR
2021,Van Jefferson,20.0,2.0,0.0,50.0,802.0,6.0,89.0,220.0,822.0,6.0,25.0,WR
2021,Vyncint Smith,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Unknown,WR
2021,Wayne Gallman,104.0,28.0,0.0,1.0,21.0,0.0,3.0,20.0,125.0,0.0,Unknown,RB
2021,Wendell Smallwood,25.0,5.0,0.0,4.0,22.0,0.0,5.0,14.0,47.0,0.0,Unknown,RB
2021,Will Dissly,0.0,0.0,0.0,21.0,231.0,1.0,26.0,143.0,231.0,1.0,25.0,TE
2021,Will Fuller,0.0,0.0,0.0,4.0,26.0,0.0,8.0,10.0,26.0,0.0,27.0,WR
2021,Willie Snead,0.0,0.0,0.0,4.0,38.0,0.0,8.0,12.0,38.0,0.0,Unknown,WR
2021,Zach Ertz,4.0,1.0,0.0,74.0,763.0,5.0,112.0,340.0,767.0,5.0,31.0,TE
2021,Zach Pascal,21.0,2.0,0.0,38.0,384.0,3.0,69.0,121.0,405.0,3.0,27.0,WR
2021,Zack Moss,345.0,96.0,4.0,23.0,197.0,1.0,32.0,200.0,542.0,5.0,24.0,RB
2021,Zay Jones,3.0,2.0,0.0,47.0,546.0,1.0,70.0,170.0,549.0,1.0,26.0,WR
2022,A.J. Brown,0.0,0.0,0.0,88.0,1496.0,11.0,145.0,552.0,1496.0,11.0,25.0,WR
2022,A.J. Green,0.0,0.0,0.0,24.0,236.0,2.0,47.0,56.0,236.0,2.0,34.0,WR
2022,AJ Dillon,770.0,186.0,7.0,28.0,206.0,0.0,43.0,203.0,976.0,7.0,24.0,RB
2022,Aaron Jones,1121.0,213.0,2.0,59.0,395.0,5.0,72.0,477.0,1516.0,7.0,28.0,RB
2022,Adam Thielen,4.0,1.0,0.0,70.0,716.0,6.0,107.0,152.0,720.0,6.0,32.0,WR
2022,Adam Trautman,0.0,0.0,0.0,18.0,207.0,1.0,22.0,123.0,207.0,1.0,25.0,TE
2022,Albert Okwuegbunam,0.0,0.0,0.0,10.0,95.0,1.0,18.0,59.0,95.0,1.0,24.0,TE
2022,Alec Pierce,0.0,0.0,0.0,41.0,593.0,2.0,78.0,113.0,593.0,2.0,22.0,WR
2022,Alexander Mattison,283.0,74.0,5.0,15.0,91.0,1.0,18.0,121.0,374.0,6.0,24.0,RB
2022,Allen Lazard,0.0,2.0,0.0,60.0,788.0,6.0,100.0,248.0,788.0,6.0,27.0,WR
2022,Allen Robinson,0.0,0.0,0.0,33.0,339.0,3.0,52.0,71.0,339.0,3.0,29.0,WR
2022,Alvin Kamara,897.0,223.0,2.0,57.0,490.0,2.0,77.0,461.0,1387.0,4.0,27.0,RB
2022,Amari Cooper,0.0,0.0,0.0,78.0,1160.0,9.0,132.0,299.0,1160.0,9.0,28.0,WR
2022,Ameer Abdullah,20.0,4.0,0.0,25.0,211.0,1.0,32.0,195.0,231.0,1.0,29.0,RB
2022,Amon-Ra St. Brown,95.0,9.0,0.0,106.0,1161.0,6.0,146.0,531.0,1256.0,6.0,23.0,WR
2022,Andrew Beck,0.0,2.0,0.0,5.0,69.0,0.0,11.0,41.0,69.0,0.0,Unknown,TE
2022,Andy Isabella,1.0,1.0,0.0,2.0,21.0,0.0,5.0,5.0,22.0,0.0,Unknown,WR
2022,Anthony Schwartz,57.0,4.0,1.0,4.0,51.0,0.0,10.0,27.0,108.0,1.0,22.0,WR
2022,Antonio Gibson,546.0,149.0,3.0,46.0,353.0,2.0,58.0,297.0,899.0,5.0,24.0,RB
2022,Ashton Dulin,8.0,2.0,0.0,15.0,207.0,1.0,22.0,35.0,215.0,1.0,25.0,WR
2022,Austin Ekeler,915.0,204.0,13.0,107.0,722.0,5.0,127.0,848.0,1637.0,18.0,27.0,RB
2022,Austin Hooper,0.0,0.0,0.0,41.0,444.0,2.0,60.0,130.0,444.0,2.0,28.0,TE
2022,Avery Williams,109.0,22.0,1.0,13.0,61.0,0.0,14.0,85.0,170.0,1.0,24.0,RB
2022,Ben Ellefson,0.0,0.0,0.0,3.0,26.0,0.0,3.0,11.0,26.0,0.0,Unknown,TE
2022,Ben Skowronek,17.0,1.0,1.0,39.0,376.0,0.0,61.0,142.0,393.0,1.0,25.0,WR
2022,Blake Bell,0.0,0.0,0.0,2.0,20.0,1.0,2.0,8.0,20.0,1.0,31.0,TE
2022,Boston Scott,217.0,54.0,3.0,5.0,15.0,0.0,6.0,20.0,232.0,3.0,27.0,RB
2022,Brandin Cooks,7.0,2.0,0.0,57.0,699.0,3.0,93.0,205.0,706.0,3.0,29.0,WR
2022,Brandon Aiyuk,23.0,2.0,0.0,78.0,1015.0,8.0,114.0,375.0,1038.0,8.0,24.0,WR
2022,Brandon Bolden,66.0,17.0,0.0,9.0,57.0,1.0,9.0,27.0,123.0,1.0,32.0,RB
2022,Brandon Johnson,0.0,0.0,0.0,6.0,42.0,1.0,14.0,13.0,42.0,1.0,24.0,WR
2022,Brandon Powell,80.0,17.0,0.0,24.0,156.0,0.0,32.0,184.0,236.0,0.0,Unknown,WR
2022,Braxton Berrios,91.0,9.0,2.0,18.0,145.0,0.0,32.0,92.0,236.0,2.0,27.0,WR
2022,Breece Hall,463.0,80.0,4.0,19.0,218.0,1.0,31.0,163.0,681.0,5.0,21.0,RB
2022,Breshad Perriman,-7.0,2.0,0.0,9.0,110.0,1.0,19.0,52.0,103.0,1.0,29.0,WR
2022,Brevin Jordan,0.0,0.0,0.0,14.0,128.0,0.0,28.0,78.0,128.0,0.0,Unknown,TE
2022,Brock Wright,0.0,0.0,0.0,18.0,216.0,4.0,24.0,165.0,216.0,4.0,24.0,TE
2022,Bryan Edwards,0.0,0.0,0.0,3.0,15.0,0.0,5.0,9.0,15.0,0.0,Unknown,WR
2022,Byron Pringle,0.0,0.0,0.0,10.0,135.0,2.0,16.0,14.0,135.0,2.0,29.0,WR
2022,C.J. Uzomah,0.0,0.0,0.0,21.0,232.0,2.0,27.0,105.0,232.0,2.0,29.0,TE
2022,Cade Otton,0.0,0.0,0.0,42.0,391.0,2.0,65.0,174.0,391.0,2.0,23.0,TE
2022,Caleb Huntley,366.0,76.0,1.0,2.0,3.0,0.0,2.0,9.0,369.0,1.0,24.0,RB
2022,Cam Akers,786.0,188.0,7.0,13.0,117.0,0.0,18.0,136.0,903.0,7.0,23.0,RB
2022,Cam Sims,0.0,0.0,0.0,8.0,89.0,0.0,18.0,18.0,89.0,0.0,Unknown,WR
2022,Cameron Brate,0.0,0.0,0.0,20.0,174.0,0.0,38.0,65.0,174.0,0.0,Unknown,TE
2022,CeeDee Lamb,47.0,10.0,0.0,107.0,1359.0,9.0,156.0,486.0,1406.0,9.0,23.0,WR
2022,Chase Claypool,59.0,9.0,0.0,46.0,451.0,1.0,79.0,143.0,510.0,1.0,24.0,WR
2022,Chase Edmonds,245.0,68.0,2.0,16.0,157.0,1.0,24.0,113.0,402.0,3.0,26.0,RB
2022,Chris Conley,0.0,0.0,0.0,4.0,46.0,0.0,7.0,3.0,46.0,0.0,Unknown,WR
2022,Chris Evans,0.0,0.0,0.0,3.0,38.0,1.0,4.0,8.0,38.0,1.0,25.0,RB
2022,Chris Godwin,5.0,3.0,0.0,104.0,1023.0,3.0,142.0,514.0,1028.0,3.0,26.0,WR
2022,Chris Manhertz,0.0,0.0,0.0,6.0,42.0,0.0,8.0,35.0,42.0,0.0,Unknown,TE
2022,Chris Moore,3.0,3.0,0.0,48.0,548.0,2.0,74.0,267.0,551.0,2.0,29.0,WR
2022,Chris Olave,0.0,0.0,0.0,72.0,1042.0,4.0,119.0,210.0,1042.0,4.0,22.0,WR
2022,Christian Kirk,11.0,5.0,0.0,84.0,1108.0,8.0,133.0,371.0,1119.0,8.0,26.0,WR
2022,Christian McCaffrey,1139.0,244.0,8.0,85.0,741.0,5.0,108.0,695.0,1880.0,13.0,26.0,RB
2022,Christian Watson,80.0,7.0,2.0,41.0,611.0,7.0,66.0,264.0,691.0,9.0,23.0,WR
2022,Chuba Hubbard,466.0,95.0,2.0,14.0,171.0,0.0,17.0,166.0,637.0,2.0,23.0,RB
2022,Clyde Edwards-Helaire,302.0,71.0,3.0,17.0,151.0,3.0,23.0,144.0,453.0,6.0,23.0,RB
2022,Colby Parkinson,0.0,0.0,0.0,25.0,322.0,2.0,34.0,150.0,322.0,2.0,23.0,TE
2022,Cole Beasley,0.0,0.0,0.0,6.0,35.0,0.0,7.0,14.0,35.0,0.0,Unknown,WR
