Year,Name,Position,Age,Height (in),Weight (lbs),RushYds,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs,Team,Team (Abbr),Team Points Scored,Team Points Allowed,Team Total Yards,Team Pass Attempts,Team Passing Yards,Team PassingTDs,Team Rush Attempts,Team Rushing Yards,Team Rushing TDs,Team First Downs,Team Turnovers,Team RZSP,Team Offensive Efficiency,Team Passing Efficiency,Team Rushing Efficiency,Team Turnover Rate
2016,Taiwan Jones,RB,28,75,252,-8,1,0,4,43,0,4,61,35,0,Jets,NYJ,275,409,5268,550,3466,16,418,1802,10,291,34,35.19%,0.052202,6.301818,4.311005,0.035124
2017,Taiwan Jones,RB,29,72,195,0,0,0,1,11,0,2,15,11,0,Bills,BUF,302,359,4842,476,2825,16,487,2017,12,278,16,51.11%,0.062371,5.934874,4.141684,0.016615
2018,Taiwan Jones,RB,30,72,195,0,0,0,0,0,0,2,0,0,0,Bills,BUF,269,374,4778,499,2794,13,468,1984,15,283,32,59.46%,0.0563,5.599198,4.239316,0.033092
2019,Taiwan Jones,RB,31,72,195,40,9,0,1,9,0,1,11,49,0,Texans,HOU,378,385,5792,534,3783,27,434,2009,17,346,22,62.71%,0.065262,7.08427,4.629032,0.022727
2020,Taiwan Jones,RB,32,72,195,0,0,0,0,0,0,2,0,0,0,Bills,BUF,501,375,6343,596,4620,40,411,1723,16,397,22,61.04%,0.078985,7.751678,4.192214,0.021847
2016,Tajae Sharpe,WR,22,74,194,1,1,0,41,522,2,83,91,523,2,Titans,TEN,381,378,5728,504,3541,29,476,2187,16,322,18,72.00%,0.066515,7.025794,4.594538,0.018367
2018,Tajae Sharpe,WR,24,74,194,16,1,0,26,316,2,47,84,332,2,Titans,TEN,310,303,4998,437,2975,16,454,2023,15,289,18,53.19%,0.062025,6.80778,4.455947,0.020202
2019,Tajae Sharpe,WR,25,74,194,0,0,0,25,329,4,35,58,329,4,Titans,TEN,402,331,5805,448,3582,29,445,2223,21,317,17,77.36%,0.069251,7.995536,4.995506,0.019037
2020,Tajae Sharpe,WR,26,76,194,0,0,0,0,0,0,3,0,0,0,Chiefs,KC,473,362,6653,630,4854,40,403,1799,13,397,16,58.90%,0.071096,7.704762,4.46402,0.015489
2021,Tajae Sharpe,WR,27,76,194,0,0,0,25,230,0,37,69,230,0,Falcons,ATL,313,459,5164,573,3713,20,393,1451,11,306,26,53.70%,0.060612,6.47993,3.692112,0.026915
2016,Tanner McEvoy,TE,23,78,230,0,0,0,9,140,2,11,27,140,2,Seahawks,SEA,354,292,5715,567,4124,23,403,1591,13,313,18,47.62%,0.061942,7.273369,3.947891,0.018557
2017,Tanner McEvoy,TE,24,78,230,0,0,0,5,113,0,9,20,113,0,Seahawks,SEA,366,332,5286,555,3657,34,409,1629,4,299,17,55.56%,0.06924,6.589189,3.982885,0.017635
2018,Taquan Mizzell,RB,25,70,192,16,9,0,8,78,1,10,41,94,1,Bears,CHI,421,283,5502,512,3564,28,468,1938,16,331,24,63.16%,0.076518,6.960938,4.141026,0.02449
2017,Tarik Cohen,RB,22,66,181,370,87,2,53,353,1,71,328,723,3,Bears,CHI,264,320,4599,473,2811,13,422,1788,13,267,22,60.61%,0.057404,5.942918,4.236967,0.024581
2018,Tarik Cohen,RB,23,66,181,444,99,3,71,725,5,91,539,1169,8,Bears,CHI,421,283,5502,512,3564,28,468,1938,16,331,24,63.16%,0.076518,6.960938,4.141026,0.02449
2019,Tarik Cohen,RB,24,66,191,213,64,0,79,456,3,104,437,669,3,Bears,CHI,280,298,4749,580,3291,20,395,1458,8,297,19,52.17%,0.05896,5.674138,3.691139,0.019487
2020,Tarik Cohen,RB,25,66,191,74,14,0,6,41,0,9,61,115,0,Bears,CHI,372,370,5302,614,3655,26,393,1647,12,335,22,56.14%,0.070162,5.952769,4.19084,0.021847
2016,Tavarres King,WR,26,73,200,0,0,0,2,50,0,4,6,50,0,Giants,NYG,310,284,5291,598,3879,26,398,1412,6,289,27,51.11%,0.05859,6.486622,3.547739,0.027108
2017,Tavarres King,WR,27,73,192,3,2,0,18,240,3,37,81,243,3,Giants,NYG,246,388,5028,608,3479,20,394,1549,6,271,22,48.72%,0.048926,5.722039,3.931472,0.021956
2015,Tavon Austin,WR,25,68,176,434,52,4,52,473,5,86,357,907,9,Rams,SL,280,330,4761,473,2805,11,429,1956,16,241,21,52.78%,0.058811,5.930233,4.559441,0.023282
2016,Tavon Austin,WR,26,68,176,159,28,1,58,509,3,107,272,668,4,Rams,LA,224,394,4203,536,2951,14,375,1252,9,245,29,47.06%,0.053295,5.505597,3.338667,0.031833
2017,Tavon Austin,WR,27,68,179,270,59,1,13,47,0,22,81,317,1,Rams,LA,478,329,5784,518,3831,28,454,1953,17,311,21,53.42%,0.082642,7.395753,4.301762,0.021605
2018,Tavon Austin,WR,28,68,179,55,6,0,8,140,2,13,39,195,2,Cowboys,DAL,339,324,5501,527,3538,22,439,1963,13,322,17,51.79%,0.061625,6.713472,4.471526,0.017598
2019,Tavon Austin,WR,29,68,179,47,6,1,13,177,1,24,82,224,2,Cowboys,DAL,434,321,6904,597,4751,30,449,2153,18,379,18,57.41%,0.062862,7.958124,4.7951,0.017208
2020,Tavon Austin,WR,30,68,179,0,0,0,5,20,0,5,46,20,0,Packers,GB,509,369,6224,526,4106,48,443,2118,16,358,11,76.81%,0.08178,7.806084,4.781038,0.011352
2021,Tavon Austin,WR,31,68,179,21,3,0,24,213,1,37,68,234,1,Jaguars,JAX,253,457,5191,604,3436,12,392,1755,13,304,29,51.28%,0.048738,5.688742,4.477041,0.029116
2015,Taylor Gabriel,WR,24,68,167,0,0,0,28,241,0,48,119,241,0,Browns,CLV,278,432,5311,609,3782,20,380,1529,5,307,30,38.30%,0.052344,6.210181,4.023684,0.030334
2016,Taylor Gabriel,WR,25,68,167,51,4,1,35,579,6,49,285,630,7,Falcons,ATL,540,406,6653,537,4725,38,421,1928,20,379,11,64.56%,0.081166,8.798883,4.579572,0.011482
2017,Taylor Gabriel,WR,26,68,167,49,8,0,33,378,1,51,225,427,1,Falcons,ATL,353,315,5837,530,3990,21,430,1847,12,330,18,49.18%,0.060476,7.528302,4.295349,0.01875
2018,Taylor Gabriel,WR,27,68,167,61,9,0,67,688,2,93,234,749,2,Bears,CHI,421,283,5502,512,3564,28,468,1938,16,331,24,63.16%,0.076518,6.960938,4.141026,0.02449
2019,Taylor Gabriel,WR,28,67,167,20,3,0,29,353,4,48,79,373,4,Bears,CHI,280,298,4749,580,3291,20,395,1458,8,297,19,52.17%,0.05896,5.674138,3.691139,0.019487
2019,Taysom Hill,WR,29,74,221,156,27,1,19,234,6,22,152,390,7,Saints,NO,458,341,5982,581,4244,36,405,1738,12,347,8,59.32%,0.076563,7.304647,4.291358,0.008114
2022,Taysom Hill,TE,32,74,221,575,96,7,9,77,2,13,37,652,9,Saints,NO,330,345,5674,512,3692,24,465,1982,12,305,25,52.08%,0.05816,7.210938,4.262366,0.025589
2023,Taysom Hill,TE,33,74,221,401,81,4,33,291,2,40,133,692,6,Saints,NO,402,327,5732,606,3990,28,480,1742,13,337,18,53.33%,0.070133,6.584158,3.629167,0.016575
2017,Taywan Taylor,WR,22,71,203,43,8,0,16,231,1,27,61,274,1,Titans,TEN,334,356,5024,496,3191,14,443,1833,18,290,25,54.55%,0.066481,6.433468,4.137698,0.026624
2018,Taywan Taylor,WR,23,71,203,0,0,0,37,466,1,56,173,466,1,Titans,TEN,310,303,4998,437,2975,16,454,2023,15,289,18,53.19%,0.062025,6.80778,4.455947,0.020202
2019,Taywan Taylor,WR,24,71,203,0,0,0,0,0,0,1,0,0,0,Browns,CLE,335,393,5455,539,3554,22,393,1901,15,305,28,58.00%,0.061412,6.593692,4.83715,0.030043
2020,Taywan Taylor,WR,25,71,203,0,0,0,0,0,0,1,0,0,0,Browns,CLE,408,419,5913,501,3539,27,495,2374,21,355,16,73.33%,0.069001,7.063872,4.79596,0.016064
2022,Teagan Quitoriano,TE,22,78,259,0,0,0,7,113,2,14,53,113,2,Texans,HOU,289,420,4820,579,3344,20,398,1476,7,277,28,47.92%,0.059959,5.775475,3.708543,0.028659
2023,Teagan Quitoriano,TE,23,78,259,0,0,0,2,33,0,3,18,33,0,Texans,HOU,377,353,5820,592,4173,27,444,1647,10,329,14,55.36%,0.064777,7.048986,3.709459,0.013514
2020,Tee Higgins,WR,21,76,210,28,5,0,67,908,6,108,304,936,6,Bengals,CIN,311,424,5116,581,3448,19,411,1668,13,318,24,50.00%,0.06079,5.934596,4.058394,0.024194
2021,Tee Higgins,WR,22,76,210,0,0,0,74,1091,6,110,285,1091,6,Bengals,CIN,460,376,6145,555,4403,36,436,1742,16,337,21,54.55%,0.074858,7.933333,3.995413,0.021191
2022,Tee Higgins,WR,23,76,210,0,0,0,74,1029,7,109,286,1029,7,Bengals,CIN,418,322,5768,610,4240,35,399,1528,14,357,18,63.64%,0.072469,6.95082,3.829574,0.017839
2023,Tee Higgins,WR,24,76,210,0,0,0,42,656,5,76,235,656,5,Bengals,CIN,366,384,5422,615,3895,27,383,1527,12,329,16,59.62%,0.067503,6.333333,3.986945,0.016032
2021,Terrace Marshall Jr.,WR,21,74,200,0,0,0,17,138,0,30,63,138,0,Panthers,CAR,304,404,5081,599,3239,14,455,1842,17,322,29,53.19%,0.059831,5.407346,4.048352,0.027514
2022,Terrace Marshall Jr.,WR,22,74,200,0,0,0,28,490,1,47,132,490,1,Panthers,CAR,347,374,5206,457,2996,16,483,2210,16,281,21,56.52%,0.066654,6.555799,4.575569,0.02234
2023,Terrace Marshall Jr.,WR,23,74,200,0,0,0,19,139,0,33,48,139,0,Panthers,CAR,236,416,4510,586,2741,13,445,1769,7,297,20,50.00%,0.052328,4.677474,3.975281,0.019399
2015,Terrance West,RB,24,70,225,231,62,0,4,21,0,5,20,252,0,Ravens,BLT,328,401,5749,676,4271,21,383,1478,8,323,28,48.94%,0.057053,6.318047,3.859008,0.02644
2015,Terrance West,RB,24,70,225,231,62,0,4,21,0,5,20,252,0,Titans,TEN,299,423,4988,551,3503,25,371,1485,10,298,33,65.00%,0.059944,6.357532,4.002695,0.035792
2016,Terrance West,RB,25,70,225,774,193,5,34,236,1,45,252,1010,6,Ravens,BAL,343,321,5563,679,4100,20,367,1463,10,316,23,52.17%,0.061657,6.038292,3.986376,0.021989
2017,Terrance West,RB,26,70,225,138,39,2,2,23,0,4,21,161,2,Ravens,BAL,395,303,4886,567,3030,20,460,1856,14,311,17,57.69%,0.080843,5.343915,4.034783,0.016553
2015,Terrance Williams,WR,26,74,208,0,0,0,52,840,3,94,282,840,3,Cowboys,DAL,275,374,5361,528,3471,16,408,1890,8,307,33,44.44%,0.051296,6.573864,4.632353,0.035256
2016,Terrance Williams,WR,27,74,208,0,0,0,44,594,4,61,161,594,4,Cowboys,DAL,421,306,6027,483,3631,25,499,2396,24,358,15,65.57%,0.069852,7.517598,4.801603,0.015275
2017,Terrance Williams,WR,28,74,210,15,2,0,53,568,0,78,223,583,0,Cowboys,DAL,354,332,5311,493,3141,22,480,2170,18,314,22,59.62%,0.066654,6.371197,4.520833,0.02261
2018,Terrance Williams,WR,29,74,210,0,0,0,2,18,0,3,5,18,0,Cowboys,DAL,339,324,5501,527,3538,22,439,1963,13,322,17,51.79%,0.061625,6.713472,4.471526,0.017598
2016,Terrell Watson,RB,23,73,240,28,9,1,1,5,0,1,1,33,1,Eagles,PHI,367,331,5398,609,3585,16,438,1813,16,333,20,49.09%,0.067988,5.8867,4.139269,0.019102
2017,Terrell Watson,RB,24,73,240,8,5,0,0,0,0,0,0,8,0,Steelers,PIT,406,308,6047,590,4380,29,437,1667,12,348,20,53.03%,0.067141,7.423729,3.814645,0.019474
2015,Terrelle Pryor,WR,26,76,233,-1,1,0,1,42,0,8,8,41,0,Browns,CLV,278,432,5311,609,3782,20,380,1529,5,307,30,38.30%,0.052344,6.210181,4.023684,0.030334
2016,Terrelle Pryor,WR,27,76,223,21,8,1,77,1007,4,139,206,1028,5,Browns,CLE,264,452,4976,567,3264,15,350,1712,13,296,25,54.55%,0.053055,5.756614,4.891429,0.027263
2017,Terrelle Pryor,WR,28,76,228,0,0,0,20,240,1,37,64,240,1,Commanders,WAS,342,388,5199,540,3751,27,401,1448,10,278,27,54.35%,0.065782,6.82,3.610973,0.028693
2018,Terrelle Pryor,WR,29,76,228,-1,1,0,16,252,2,30,64,251,2,Bills,BUF,269,374,4778,499,2794,13,468,1984,15,283,32,59.46%,0.0563,5.599198,4.239316,0.033092
2015,Terron Ward,RB,23,67,201,95,29,1,9,73,0,13,60,168,1,Falcons,ATL,339,345,5990,621,4379,21,420,1611,13,359,30,54.72%,0.056594,7.05153,3.835714,0.028818
2016,Terron Ward,RB,24,67,201,151,31,0,1,11,0,2,9,162,0,Falcons,ATL,540,406,6653,537,4725,38,421,1928,20,379,11,64.56%,0.081166,8.798883,4.579572,0.011482
2017,Terron Ward,RB,25,67,201,129,30,0,3,14,0,3,19,143,0,Falcons,ATL,353,315,5837,530,3990,21,430,1847,12,330,18,49.18%,0.060476,7.528302,4.295349,0.01875
2019,Terry McLaurin,WR,24,72,210,0,0,0,58,919,7,93,220,919,7,Commanders,WAS,266,435,4395,479,2812,18,356,1583,9,248,21,48.78%,0.060523,5.112727,4.446629,0.02515
2020,Terry McLaurin,WR,25,72,210,30,2,0,87,1118,4,134,496,1148,4,Commanders,WAS,335,329,5076,601,3465,16,400,1611,18,322,27,58.82%,0.065997,6.3,4.0275,0.026973
2021,Terry McLaurin,WR,26,72,210,12,1,0,77,1053,5,130,307,1065,5,Commanders,WAS,335,434,5502,550,3441,21,477,2061,13,345,24,52.00%,0.060887,6.256364,4.320755,0.023369
2022,Terry McLaurin,WR,27,72,210,29,7,0,77,1191,5,120,382,1220,5,Commanders,WAS,321,343,5615,554,3472,24,538,2143,9,339,23,51.06%,0.057168,6.267148,3.983271,0.021062
2023,Terry McLaurin,WR,28,72,210,0,0,0,79,1002,4,132,350,1002,4,Commanders,WAS,329,518,5317,636,3725,24,359,1592,14,321,32,63.27%,0.061877,5.856918,4.43454,0.032161
2015,Tevin Coleman,RB,22,72,210,392,87,1,2,14,0,11,12,406,1,Falcons,ATL,339,345,5990,621,4379,21,420,1611,13,359,30,54.72%,0.056594,7.05153,3.835714,0.028818
2016,Tevin Coleman,RB,23,73,210,520,118,8,31,421,3,40,385,941,11,Falcons,ATL,540,406,6653,537,4725,38,421,1928,20,379,11,64.56%,0.081166,8.798883,4.579572,0.011482
2017,Tevin Coleman,RB,24,73,210,628,156,5,27,299,3,39,230,927,8,Falcons,ATL,353,315,5837,530,3990,21,430,1847,12,330,18,49.18%,0.060476,7.528302,4.295349,0.01875
2018,Tevin Coleman,RB,25,73,210,800,167,4,32,276,5,44,284,1076,9,Falcons,ATL,414,423,6226,617,4653,36,351,1573,11,352,18,64.00%,0.066495,7.541329,4.481481,0.018595
2019,Tevin Coleman,RB,26,73,210,544,137,6,21,180,1,30,204,724,7,49ers,SF,479,310,6097,478,3792,28,498,2305,23,336,23,55.56%,0.078563,7.933054,4.628514,0.023566
2020,Tevin Coleman,RB,27,73,210,53,28,0,4,34,0,5,22,87,0,49ers,SF,376,390,5922,570,4033,25,437,1889,19,350,31,67.27%,0.063492,7.075439,4.322654,0.030785
2021,Tevin Coleman,RB,28,73,210,356,84,0,11,49,0,16,88,405,0,Jets,NYJ,310,504,5208,603,3541,20,380,1667,14,310,27,54.90%,0.059524,5.872305,4.386842,0.027467
2022,Tevin Coleman,RB,29,73,210,26,12,1,3,44,1,3,20,70,2,49ers,SF,450,277,6216,512,3856,30,504,2360,20,347,17,52.78%,0.072394,7.53125,4.68254,0.016732
2015,Theo Riddick,RB,24,69,200,133,43,0,80,697,3,99,659,830,3,Lions,DET,358,400,5547,632,4212,33,354,1335,7,337,24,69.39%,0.064539,6.664557,3.771186,0.024341
2016,Theo Riddick,RB,25,69,201,357,92,1,53,371,5,67,389,728,6,Lions,DET,346,358,5421,594,4111,24,350,1310,9,329,15,54.17%,0.063826,6.920875,3.742857,0.01589
2017,Theo Riddick,RB,26,69,201,286,84,3,53,444,2,71,441,730,5,Lions,DET,410,376,5404,570,4183,29,363,1221,10,296,22,56.52%,0.07587,7.338596,3.363636,0.02358
2018,Theo Riddick,RB,27,69,201,171,40,0,61,384,0,74,416,555,0,Lions,DET,324,360,5236,574,3576,22,404,1660,11,325,19,53.06%,0.061879,6.229965,4.108911,0.019427
2020,Theo Riddick,RB,29,69,201,14,6,0,5,43,0,6,33,57,0,Raiders,LV,434,478,6133,551,4217,28,457,1916,20,359,26,54.24%,0.070765,7.653358,4.19256,0.025794
2015,Thomas Rawls,RB,22,69,215,830,147,4,9,76,1,11,76,906,5,Seahawks,SEA,423,277,6058,489,3790,34,501,2268,10,335,16,55.56%,0.069825,7.750511,4.526946,0.016162
2016,Thomas Rawls,RB,23,69,215,349,109,3,13,96,0,17,89,445,3,Seahawks,SEA,354,292,5715,567,4124,23,403,1591,13,313,18,47.62%,0.061942,7.273369,3.947891,0.018557
2017,Thomas Rawls,RB,24,69,215,157,58,0,9,94,0,13,86,251,0,Seahawks,SEA,366,332,5286,555,3657,34,409,1629,4,299,17,55.56%,0.06924,6.589189,3.982885,0.017635
2015,Tim Hightower,RB,29,72,220,375,96,4,12,129,0,13,140,504,4,Saints,NO,408,476,6461,667,4970,32,397,1491,16,381,20,60.34%,0.063148,7.451274,3.755668,0.018797
2016,Tim Hightower,RB,30,72,220,548,133,4,22,200,1,26,214,748,5,Saints,NO,469,454,6816,674,5074,38,404,1742,17,395,24,66.18%,0.068809,7.52819,4.311881,0.022263
2018,Tim Patrick,WR,25,76,205,17,3,0,23,315,1,41,117,332,1,Broncos,DEN,329,349,5602,588,3695,19,393,1907,18,320,21,56.82%,0.058729,6.284014,4.852417,0.021407
2019,Tim Patrick,WR,26,76,212,0,0,0,16,218,0,31,41,218,0,Broncos,DEN,282,316,4777,504,3115,16,409,1662,11,279,16,47.62%,0.059033,6.180556,4.06357,0.017525
2020,Tim Patrick,WR,27,76,212,0,0,0,51,742,6,79,242,742,6,Broncos,DEN,323,446,5369,556,3451,21,442,1918,13,308,32,53.33%,0.06016,6.206835,4.339367,0.032064
2021,Tim Patrick,WR,28,76,212,0,0,0,53,734,5,85,202,734,5,Broncos,DEN,335,322,5618,541,3593,20,455,2025,16,331,18,54.72%,0.05963,6.641405,4.450549,0.018072
2017,Tion Green,RB,24,72,220,165,42,2,2,14,0,2,14,179,2,Lions,DET,410,376,5404,570,4183,29,363,1221,10,296,22,56.52%,0.07587,7.338596,3.363636,0.02358
2015,Todd Gurley,RB,21,73,227,1106,229,10,21,188,0,26,202,1294,10,Rams,SL,280,330,4761,473,2805,11,429,1956,16,241,21,52.78%,0.058811,5.930233,4.559441,0.023282
2016,Todd Gurley,RB,22,73,222,885,278,6,43,327,0,57,356,1212,6,Rams,LA,224,394,4203,536,2951,14,375,1252,9,245,29,47.06%,0.053295,5.505597,3.338667,0.031833
2017,Todd Gurley,RB,23,73,227,1305,279,13,64,788,6,87,808,2093,19,Rams,LA,478,329,5784,518,3831,28,454,1953,17,311,21,53.42%,0.082642,7.395753,4.301762,0.021605
2018,Todd Gurley,RB,24,73,227,1251,256,17,59,580,4,81,587,1831,21,Rams,LA,527,384,6738,568,4507,32,459,2231,23,401,19,56.82%,0.078213,7.934859,4.860566,0.0185
2019,Todd Gurley,RB,25,73,224,857,223,12,31,207,2,49,194,1064,14,Rams,LA,394,364,5998,632,4499,22,401,1499,20,342,24,64.41%,0.065689,7.118671,3.738155,0.023233
2020,Todd Gurley,RB,26,73,224,678,195,9,25,164,0,35,124,842,9,Falcons,ATL,396,414,5895,628,4363,27,409,1532,13,366,18,53.45%,0.067176,6.947452,3.745721,0.017358
2019,Tommy Sweeney,TE,25,76,251,0,0,0,8,114,0,13,39,114,0,Bills,BUF,314,259,5283,513,3229,21,465,2054,13,314,19,56.52%,0.059436,6.294347,4.417204,0.019427
2021,Tommy Sweeney,TE,26,77,251,0,0,0,9,44,1,12,14,44,1,Bills,BUF,483,289,6493,655,4284,36,461,2209,20,398,22,66.28%,0.074388,6.540458,4.791757,0.019713
2022,Tommy Sweeney,TE,27,77,251,0,0,0,1,7,0,1,8,7,0,Bills,BUF,455,286,6361,574,4129,35,430,2232,15,367,27,60.00%,0.07153,7.19338,5.190698,0.026892
2021,Tommy Tremble,TE,21,76,248,11,3,1,20,180,1,35,70,191,2,Panthers,CAR,304,404,5081,599,3239,14,455,1842,17,322,29,53.19%,0.059831,5.407346,4.048352,0.027514
2022,Tommy Tremble,TE,22,76,248,0,0,0,19,174,3,32,62,174,3,Panthers,CAR,347,374,5206,457,2996,16,483,2210,16,281,21,56.52%,0.066654,6.555799,4.575569,0.02234
2023,Tommy Tremble,TE,23,76,248,0,0,0,23,194,3,32,95,194,3,Panthers,CAR,236,416,4510,586,2741,13,445,1769,7,297,20,50.00%,0.052328,4.677474,3.975281,0.019399
2016,Tommylee Lewis,WR,24,67,168,11,3,0,7,76,0,11,23,87,0,Saints,NO,469,454,6816,674,5074,38,404,1742,17,395,24,66.18%,0.068809,7.52819,4.311881,0.022263
2017,Tommylee Lewis,WR,25,67,168,14,2,0,10,116,1,15,56,130,1,Saints,NO,448,326,6259,536,4189,23,444,2070,23,332,18,61.29%,0.071577,7.815299,4.662162,0.018367
2018,Tommylee Lewis,WR,26,67,168,10,2,0,3,60,1,3,0,70,1,Saints,NO,504,353,6067,519,4042,33,471,2025,26,377,16,68.42%,0.083072,7.788054,4.299363,0.016162
2020,Tommylee Lewis,WR,28,67,168,14,2,0,1,5,0,3,2,19,0,Saints,NO,482,337,6023,522,3758,28,494,2265,30,367,17,71.62%,0.080027,7.199234,4.58502,0.016732
2021,Tommylee Lewis,WR,29,67,168,0,0,0,1,7,0,2,11,7,0,Dolphins,MIA,341,373,5219,615,3651,21,442,1568,12,325,26,61.22%,0.065338,5.936585,3.547511,0.024598
2015,Tony Moeaki,TE,28,75,252,0,0,0,3,58,1,5,54,58,1,Falcons,ATL,339,345,5990,621,4379,21,420,1611,13,359,30,54.72%,0.056594,7.05153,3.835714,0.028818
2019,Tony Pollard,RB,22,72,209,455,86,2,15,107,1,20,139,562,3,Cowboys,DAL,434,321,6904,597,4751,30,449,2153,18,379,18,57.41%,0.062862,7.958124,4.7951,0.017208
2020,Tony Pollard,RB,23,72,209,435,101,4,28,193,1,40,234,628,5,Cowboys,DAL,395,473,5949,639,4161,25,430,1788,14,371,26,50.00%,0.066398,6.511737,4.15814,0.024322
2021,Tony Pollard,RB,24,72,209,719,130,2,39,337,0,46,338,1056,2,Cowboys,DAL,530,358,6919,647,4800,40,473,2119,15,390,20,63.64%,0.076601,7.418856,4.479915,0.017857
2022,Tony Pollard,RB,25,72,209,1007,193,9,39,371,3,55,347,1378,12,Cowboys,DAL,467,342,6034,556,3736,28,531,2298,24,347,23,71.43%,0.077395,6.719424,4.327684,0.021159
2023,Tony Pollard,RB,26,72,209,1005,252,6,55,311,0,67,321,1316,6,Cowboys,DAL,509,315,6317,614,4397,36,468,1920,14,385,16,57.89%,0.080576,7.161238,4.102564,0.014787
2015,Torrey Smith,WR,26,72,205,0,0,0,33,663,4,61,237,663,4,49ers,SF,238,387,4860,526,3316,16,390,1544,7,261,17,43.59%,0.048971,6.304183,3.958974,0.018559
2016,Torrey Smith,WR,27,72,205,0,0,0,20,267,3,49,63,267,3,49ers,SF,309,480,4930,491,2911,21,458,2019,15,287,25,68.18%,0.062677,5.928717,4.408297,0.026344
2017,Torrey Smith,WR,28,72,205,-3,1,0,36,430,2,69,120,427,2,Eagles,PHI,457,295,5852,564,3737,38,473,2115,9,338,20,64.06%,0.078093,6.625887,4.471459,0.019286
2018,Torrey Smith,WR,29,72,205,0,0,0,17,190,2,31,45,190,2,Panthers,CAR,376,382,5972,563,3836,28,416,2136,17,356,22,62.07%,0.06296,6.813499,5.134615,0.022472
2015,Travaris Cadet,RB,26,73,210,28,11,0,17,214,1,23,162,242,1,Saints,NO,408,476,6461,667,4970,32,397,1491,16,381,20,60.34%,0.063148,7.451274,3.755668,0.018797
2015,Travaris Cadet,RB,26,73,210,28,11,0,17,214,1,23,162,242,1,49ers,SF,238,387,4860,526,3316,16,390,1544,7,261,17,43.59%,0.048971,6.304183,3.958974,0.018559
2015,Travaris Cadet,RB,26,73,210,28,11,0,17,214,1,23,162,242,1,Patriots,NE,465,315,5991,629,4587,36,383,1404,14,347,14,65.22%,0.077616,7.292528,3.665796,0.013834
2016,Travaris Cadet,RB,27,73,210,19,4,0,40,281,4,53,206,300,4,Saints,NO,469,454,6816,674,5074,38,404,1742,17,395,24,66.18%,0.068809,7.52819,4.311881,0.022263
2017,Travaris Cadet,RB,28,73,210,96,23,0,16,119,0,19,90,215,0,Bills,BUF,302,359,4842,476,2825,16,487,2017,12,278,16,51.11%,0.062371,5.934874,4.141684,0.016615
2018,Travaris Cadet,RB,29,73,210,17,11,0,1,5,0,1,4,22,0,Panthers,CAR,376,382,5972,563,3836,28,416,2136,17,356,22,62.07%,0.06296,6.813499,5.134615,0.022472
2015,Travis Benjamin,WR,26,70,175,12,4,0,68,966,5,124,324,978,5,Browns,CLV,278,432,5311,609,3782,20,380,1529,5,307,30,38.30%,0.052344,6.210181,4.023684,0.030334
2016,Travis Benjamin,WR,27,70,175,-3,2,0,47,677,4,76,257,674,4,Chargers,SD,410,423,5708,580,4198,33,398,1510,10,340,35,51.61%,0.071829,7.237931,3.79397,0.035787
2017,Travis Benjamin,WR,28,70,175,96,13,0,34,567,4,64,210,663,4,Chargers,LAC,355,272,6026,583,4431,28,419,1595,10,337,15,46.81%,0.058911,7.600343,3.806683,0.01497
2018,Travis Benjamin,WR,29,70,175,41,7,0,12,186,1,24,71,227,1,Chargers,LAC,428,329,5962,512,4089,32,399,1873,16,338,19,64.41%,0.071788,7.986328,4.694236,0.020856
2019,Travis Benjamin,WR,30,70,175,0,0,0,6,30,0,16,16,30,0,Chargers,LAC,337,345,5879,597,4426,24,366,1453,12,349,31,52.83%,0.057323,7.413735,3.969945,0.032191
2021,Travis Benjamin,WR,31,70,175,0,0,0,0,0,0,5,0,0,0,49ers,SF,427,365,6387,514,4221,26,499,2166,22,361,24,64.41%,0.066855,8.212062,4.340681,0.023692
2022,Travis Etienne,RB,23,70,200,1125,220,5,35,316,0,45,352,1441,5,Jaguars,JAX,404,350,6075,596,3959,25,448,2116,16,352,22,55.38%,0.066502,6.642617,4.723214,0.021073
2023,Travis Etienne,RB,24,70,200,1008,267,11,58,476,1,73,502,1484,12,Jaguars,JAX,377,371,5772,620,4126,22,453,1646,17,336,30,50.00%,0.065315,6.654839,3.633554,0.027959
2019,Travis Fulgham,WR,24,74,215,0,0,0,0,0,0,3,0,0,0,Lions,DET,341,423,5549,571,3900,28,407,1649,7,313,23,59.52%,0.061453,6.830123,4.051597,0.023517
2020,Travis Fulgham,WR,25,74,215,0,0,0,38,539,4,67,111,539,4,Eagles,PHI,334,418,5354,598,3327,22,403,2027,16,336,29,60.87%,0.062383,5.563545,5.029777,0.028971
2019,Travis Homer,RB,21,70,202,114,18,0,11,56,0,13,63,170,0,Seahawks,SEA,405,398,5991,517,3791,31,481,2200,15,341,20,64.62%,0.067601,7.332689,4.573805,0.02004
2020,Travis Homer,RB,22,70,202,88,25,0,9,90,1,10,92,178,1,Seahawks,SEA,459,371,5912,563,3941,40,411,1971,15,356,18,73.68%,0.077639,7,4.79562,0.01848
2021,Travis Homer,RB,23,70,202,177,21,1,16,161,0,20,128,338,1,Seahawks,SEA,395,366,5506,495,3432,30,413,2074,18,302,13,64.58%,0.07174,6.933333,5.021792,0.014317
