Year,Name,Position,Age,RushYDs,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs
2015,Virgil Green,TE,27,0,0,0,12,173,1,15,126,173,1
2015,Will Tye,TE,24,0,0,0,42,464,3,62,208,464,3
2015,Willie Snead,WR,23,0,0,0,69,984,3,102,346,984,3
2015,Zac Stacy,RB,24,89,31,1,9,65,0,12,81,154,1
2015,Zach Ertz,TE,25,0,0,0,75,853,2,112,334,853,2
2015,Zach Line,RB,25,10,6,2,6,95,1,9,82,105,3
2015,Zach Miller,TE,31,0,0,0,34,439,5,46,230,439,5
2015,Zach Zenner,RB,24,60,17,0,2,11,0,3,13,71,0
2016,A.J. Derby,TE,25,0,0,0,16,160,0,19,49,160,0
2016,A.J. Green,WR,28,0,0,0,66,964,4,100,289,964,4
2016,Aaron Ripkowski,RB,24,150,34,2,9,46,1,10,31,196,3
2016,Adam Humphries,WR,23,18,5,0,55,622,2,81,399,640,2
2016,Adam Thielen,WR,26,15,2,0,69,967,5,92,317,982,5
2016,Adrian Peterson,RB,31,72,37,0,3,8,0,6,12,80,0
2016,Alan Cross,TE,23,0,0,0,6,38,1,10,15,38,1
2016,Albert Wilson,WR,24,50,2,1,31,279,2,51,151,329,3
2016,Aldrick Robinson,WR,28,0,0,0,20,323,2,32,79,323,2
2016,Alex Collins,RB,22,125,31,1,11,84,0,11,83,209,1
2016,Alex Erickson,WR,24,0,0,0,6,71,0,8,33,71,0
2016,Alfred Blue,RB,25,420,100,1,12,40,0,16,26,460,1
2016,Alfred Morris,RB,28,243,69,2,3,11,0,6,9,254,2
2016,Allen Hurns,WR,25,0,0,0,35,477,3,76,212,477,3
2016,Allen Robinson,WR,23,0,0,0,73,883,6,151,217,883,6
2016,Alshon Jeffery,WR,26,0,0,0,52,821,2,95,212,821,2
2016,Amari Cooper,WR,22,0,1,0,83,1153,5,132,476,1153,5
2016,Ameer Abdullah,RB,23,101,18,0,5,57,1,5,56,158,1
2016,Andre Ellington,RB,27,96,34,0,12,85,0,19,72,181,0
2016,Andre Holmes,WR,28,0,0,0,14,126,3,25,30,126,3
2016,Andre Johnson,WR,35,0,0,0,9,85,2,23,12,85,2
2016,Andre Roberts,WR,28,0,0,0,14,188,1,25,61,188,1
2016,Andre Williams,RB,24,87,18,0,0,0,0,2,0,87,0
2016,Andrew Hawkins,WR,30,0,2,0,33,324,3,54,134,324,3
2016,Andy Janovich,RB,23,33,4,1,5,44,0,7,30,77,1
2016,Anquan Boldin,WR,36,0,0,0,67,584,8,95,228,584,8
2016,Anthony Fasano,TE,32,0,0,0,8,83,2,14,41,83,2
2016,Anthony Sherman,RB,28,0,0,0,4,11,0,6,8,11,0
2016,Antonio Andrews,RB,24,15,2,0,0,0,0,0,0,15,0
2016,Antonio Brown,WR,28,9,3,0,106,1284,12,155,411,1293,12
2016,Antonio Gates,TE,36,0,0,0,53,548,7,92,198,548,7
2016,Arian Foster,RB,30,55,22,0,6,78,0,10,71,133,0
2016,Arrelious Benn,WR,28,0,0,0,5,116,1,10,57,116,1
2016,Austin Hooper,TE,22,0,0,0,19,271,3,27,90,271,3
2016,Austin Seferian-Jenkins,TE,24,0,0,0,13,154,1,21,30,154,1
2016,Ben Braunecker,TE,22,0,0,0,4,41,0,6,5,41,0
2016,Ben Koyack,TE,23,0,0,0,19,161,1,24,52,161,1
2016,Bennie Fowler,WR,25,0,0,0,11,145,2,24,67,145,2
2016,Benny Cunningham,RB,26,101,21,0,16,91,0,21,81,192,0
2016,Bilal Powell,RB,28,722,131,3,58,388,2,74,419,1110,5
2016,Blake Bell,TE,25,0,0,0,4,85,0,9,30,85,0
2016,Bobby Rainey,RB,29,63,17,0,20,153,0,25,182,216,0
2016,Brandin Cooks,WR,23,30,6,0,78,1173,8,117,380,1203,8
2016,Brandon Bolden,RB,26,4,1,0,2,15,0,4,16,19,0
2016,Brandon Coleman,WR,24,0,0,0,26,281,3,38,74,281,3
2016,Brandon LaFell,WR,30,-2,1,0,64,862,6,106,353,860,6
2016,Brandon Marshall,WR,32,0,0,0,59,788,3,128,190,788,3
2016,Brandon Myers,TE,31,0,0,0,7,59,1,14,13,59,1
2016,Brandon Tate,WR,29,48,3,0,8,117,0,11,52,165,0
2016,Braxton Miller,WR,24,0,3,0,15,99,1,28,51,99,1
2016,Brent Celek,TE,31,0,0,0,14,155,0,19,92,155,0
2016,Breshad Perriman,WR,23,2,1,0,33,499,3,66,182,501,3
2016,Brian Quick,WR,27,0,0,0,41,564,3,79,181,564,3
2016,Brice Butler,WR,26,0,0,0,16,219,3,32,24,219,3
2016,Brittan Golden,WR,28,0,0,0,8,82,1,14,16,82,1
2016,Bryan Walters,WR,29,4,1,0,24,231,2,34,97,235,2
2016,C.J. Anderson,RB,25,437,110,4,16,128,1,25,118,565,5
2016,C.J. Fiedorowicz,TE,25,0,0,0,54,559,4,89,213,559,4
2016,C.J. Prosise,RB,22,172,30,1,17,208,0,19,130,380,1
2016,C.J. Spiller,RB,29,18,6,0,6,50,1,12,29,68,1
2016,C.J. Uzomah,TE,23,0,0,0,25,234,1,38,98,234,1
2016,Cameron Artis-Payne,RB,26,144,36,2,1,11,0,1,15,155,2
2016,Cameron Brate,TE,25,0,0,0,57,660,8,81,157,660,8
2016,Cameron Meredith,WR,24,6,1,0,66,888,4,96,305,894,4
2016,Carlos Hyde,RB,26,988,217,6,27,163,3,33,154,1151,9
2016,Cecil Shorts,WR,29,0,0,0,11,152,0,27,24,152,0
2016,Charcandrick West,RB,25,293,88,1,28,188,2,34,200,481,3
2016,Charles Clay,TE,27,0,0,0,57,552,4,87,196,552,4
2016,Charles Sims,RB,26,149,51,1,24,190,1,32,180,339,2
2016,Charone Peake,WR,24,0,0,0,19,186,0,34,74,186,0
2016,Chester Rogers,WR,22,0,0,0,19,273,0,35,48,273,0
2016,Chris Conley,WR,24,0,0,0,44,530,0,69,155,530,0
2016,Chris Hogan,WR,29,9,3,0,38,680,4,57,253,689,4
2016,Chris Ivory,RB,28,439,117,3,20,186,0,28,185,625,3
2016,Chris Johnson,RB,31,95,25,1,0,0,0,1,0,95,1
2016,Chris Manhertz,TE,24,0,0,0,1,10,0,1,4,10,0
2016,Chris Moore,WR,23,19,3,0,7,46,0,16,17,65,0
2016,Chris Thompson,RB,26,356,68,3,49,349,2,62,256,705,5
2016,Christine Michael,RB,26,583,148,7,22,107,1,29,124,690,8
2016,Clay Harbor,TE,29,0,0,0,3,19,0,3,18,19,0
2016,Clive Walford,TE,25,0,0,0,33,359,3,52,133,359,3
2016,Cobi Hamilton,WR,26,0,0,0,17,234,2,28,24,234,2
2016,Coby Fleener,TE,28,2,1,1,50,631,3,81,216,633,4
2016,Cody Core,WR,22,0,0,0,17,200,0,27,119,200,0
2016,Cody Latimer,WR,24,0,0,0,8,76,0,16,24,76,0
2016,Cole Beasley,WR,27,7,1,0,75,833,5,98,392,840,5
2016,Connor Hamlett,TE,24,0,0,0,1,17,1,1,0,17,1
2016,Cordarrelle Patterson,RB,25,43,7,0,52,453,2,70,329,496,2
2016,Corey Brown,WR,25,6,2,0,27,276,1,53,123,282,1
2016,Corey Coleman,WR,22,10,2,0,33,413,3,74,103,423,3
2016,Corey Grant,RB,25,164,32,1,4,35,1,7,33,199,2
2016,Crockett Gillmore,TE,25,0,0,0,8,71,1,14,34,71,1
2016,D.J. Tialavea,TE,25,0,0,0,1,1,1,1,0,1,1
2016,Damien Williams,RB,24,115,35,3,23,249,3,31,214,364,6
2016,Damiere Byrd,WR,23,0,0,0,1,16,0,1,4,16,0
2016,Daniel Brown,WR,24,0,0,0,16,124,1,20,51,124,1
2016,Danny Amendola,WR,31,0,0,0,23,243,4,29,80,243,4
2016,Danny Woodhead,RB,31,116,19,0,6,35,1,8,35,151,1
2016,Darren Fells,TE,30,0,0,0,14,154,1,18,89,154,1
2016,Darren McFadden,RB,29,87,24,0,3,17,0,5,23,104,0
2016,Darren Sproles,RB,33,438,94,2,52,427,2,71,428,865,4
2016,Darren Waller,WR,24,0,0,0,10,85,2,17,42,85,2
2016,Darrius Heyward-Bey,WR,29,60,1,1,6,114,2,19,23,174,3
2016,Davante Adams,WR,24,0,0,0,75,997,12,121,409,997,12
2016,David Johnson,TE,28,1239,293,16,80,879,4,120,662,2118,20
2016,David Johnson,TE,29,1239,293,16,7,80,0,11,52,1319,16
2016,David Morgan,TE,23,0,0,0,1,4,0,1,1,4,0
2016,De'Anthony Thomas,RB,23,29,4,0,7,35,0,9,31,64,0
2016,DeAndre Hopkins,WR,24,0,0,0,78,954,4,150,243,954,4
2016,DeAndre Washington,RB,23,467,87,2,17,115,0,23,122,582,2
2016,DeAngelo Williams,RB,33,343,98,4,18,118,2,27,124,461,6
2016,Delanie Walker,TE,32,11,2,0,65,800,7,102,280,811,7
2016,DeMarco Murray,RB,28,1287,293,9,53,377,3,67,377,1664,12
2016,Demaryius Thomas,WR,29,0,0,0,90,1083,5,145,334,1083,5
2016,Demetrius Harris,WR,25,0,0,0,17,123,1,31,51,123,1
2016,Denard Robinson,WR,26,144,41,0,3,22,0,5,30,166,0
2016,Dennis Pitta,TE,31,0,0,0,86,729,2,119,312,729,2
2016,Deonte Thompson,WR,27,0,0,0,22,249,2,36,49,249,2
2016,Derek Carrier,TE,26,0,0,0,2,10,0,2,3,10,0
2016,Derek Watt,RB,24,4,2,0,4,83,0,4,63,87,0
2016,Derrick Henry,RB,22,490,110,5,13,137,0,15,133,627,5
2016,DeSean Jackson,WR,30,0,0,0,56,1005,4,100,286,1005,4
2016,DeVante Parker,WR,23,0,0,0,56,744,4,90,247,744,4
2016,Devin Funchess,WR,22,0,0,0,23,371,4,59,112,371,4
2016,Devin Smith,WR,24,0,0,0,1,20,0,3,6,20,0
2016,Devin Street,WR,25,0,0,0,1,20,0,5,2,20,0
2016,Devonta Freeman,RB,24,1079,227,11,54,462,2,65,430,1541,13
2016,Devontae Booker,RB,24,612,174,4,31,265,1,46,258,877,5
2016,Dexter McCluster,WR,27,2,3,0,7,36,0,11,45,38,0
2016,Dez Bryant,WR,28,0,0,0,50,796,8,97,145,796,8
2016,Dion Lewis,RB,26,283,64,0,17,94,0,24,83,377,0
2016,Dion Sims,TE,25,0,0,0,26,256,4,35,137,256,4
2016,Dominique Jones,TE,29,0,0,0,7,61,1,10,45,61,1
2016,Donte Moncrief,WR,23,-1,1,0,30,307,7,56,81,306,7
2016,Dontrelle Inman,WR,27,0,0,0,58,810,4,94,228,810,4
2016,Dorial Green-Beckham,WR,23,0,0,0,36,392,2,74,155,392,2
2016,Doug Baldwin,WR,28,2,3,0,94,1128,7,126,480,1130,7
2016,Doug Martin,RB,27,421,144,3,14,134,0,16,110,555,3
2016,DuJuan Harris,RB,28,138,38,0,8,115,1,9,126,253,1
2016,Duke Johnson,RB,23,358,73,1,53,514,0,72,431,872,1
2016,Dwayne Allen,TE,26,0,0,0,35,406,6,52,124,406,6
2016,Dwayne Harris,WR,29,0,0,0,1,13,1,1,0,13,1
2016,Dwayne Washington,RB,22,265,90,1,10,62,0,15,75,327,1
2016,Ed Dickson,TE,29,0,0,0,10,134,1,19,74,134,1
2016,Eddie Lacy,RB,26,360,71,0,4,28,0,7,41,388,0
2016,Eddie Royal,WR,30,0,0,0,33,369,2,43,196,369,2
2016,Eli Rogers,WR,24,6,1,0,48,594,3,66,211,600,3
2016,Emmanuel Sanders,WR,29,4,1,0,79,1032,5,139,267,1036,5
2016,Eric Decker,WR,29,0,0,0,9,194,2,21,36,194,2
2016,Eric Ebron,TE,23,1,1,1,61,711,1,86,273,712,2
2016,Erik Swoope,TE,24,0,0,0,15,297,1,22,137,297,1
2016,Ezekiel Elliott,RB,21,1631,322,15,32,363,1,40,399,1994,16
2016,Fitzgerald Toussaint,RB,26,58,14,0,3,33,0,3,45,91,0
2016,Fozzy Whittaker,RB,27,265,57,0,25,226,0,33,245,491,0
2016,Frank Gore,RB,33,1025,263,4,38,277,4,47,295,1302,8
2016,Freddie Martino,WR,25,0,0,0,8,142,1,11,32,142,1
2016,Garrett Celek,TE,28,0,0,0,29,350,3,50,123,350,3
2016,Gary Barnidge,TE,31,0,0,0,55,612,2,81,217,612,2
2016,Gavin Escobar,TE,25,0,0,0,4,30,1,7,9,30,1
2016,Geoff Swaim,TE,23,0,0,0,6,69,0,8,50,69,0
2016,George Atkinson,RB,24,34,7,1,0,0,0,0,0,34,1
2016,Geronimo Allison,WR,22,0,0,0,12,202,2,22,53,202,2
2016,Giovani Bernard,RB,25,337,91,2,39,336,1,51,263,673,3
2016,Golden Tate,WR,28,4,10,0,91,1077,4,135,628,1081,4
2016,Greg Olsen,TE,31,0,0,0,80,1073,3,127,373,1073,3
2016,Greg Salas,WR,28,0,0,0,4,89,1,6,32,89,1
2016,Griff Whalen,WR,26,0,0,0,2,22,0,4,17,22,0
2016,Harry Douglas,WR,32,0,0,0,15,210,0,22,63,210,0
2016,Hunter Henry,TE,22,0,0,0,36,478,8,54,203,478,8
2016,Isaiah Crowell,RB,23,952,198,7,40,319,0,52,340,1271,7
2016,J.D. McKissic,RB,23,2,1,0,2,16,0,2,13,18,0
2016,Jack Doyle,TE,26,0,0,0,59,584,5,75,256,584,5
2016,Jacob Tamme,TE,31,0,0,0,22,210,3,31,97,210,3
2016,Jacquizz Rodgers,RB,26,560,129,2,13,98,0,16,94,658,2
2016,Jaelen Strong,WR,22,0,0,0,14,131,0,24,30,131,0
2016,Jakeem Grant,WR,24,1,1,0,0,0,0,1,0,1,0
2016,Jalen Richard,RB,23,491,83,1,29,194,2,39,162,685,3
2016,Jalin Marshall,WR,21,0,0,0,14,162,2,23,47,162,2
2016,Jalston Fowler,RB,26,3,1,0,1,14,0,2,12,17,0
2016,Jamaal Charles,RB,30,40,12,1,2,14,0,3,18,54,1
2016,James O'Shaughnessy,TE,24,0,0,0,2,-1,0,3,2,-1,0
2016,James Starks,RB,30,145,63,0,19,134,2,25,166,279,2
2016,James White,RB,24,166,39,0,60,551,5,86,536,717,5
2016,Jamison Crowder,WR,23,-2,2,0,67,847,7,97,389,845,7
2016,Jamize Olawale,RB,27,47,17,2,12,227,1,14,175,274,3
2016,Jared Cook,TE,29,0,0,0,30,377,1,51,151,377,1
2016,Jarius Wright,WR,27,0,0,0,11,67,1,14,41,67,1
2016,Jaron Brown,WR,26,0,0,0,11,187,1,22,58,187,1
2016,Jarvis Landry,WR,24,17,5,0,94,1136,4,131,622,1153,4
2016,Jason Witten,TE,34,0,0,0,69,673,3,95,249,673,3
2016,Javorius Allen,RB,25,34,9,0,3,15,0,4,23,49,0
2016,Jay Ajayi,RB,23,1272,260,8,27,151,0,34,134,1423,8
2016,Jeff Heuerman,TE,24,0,0,0,9,141,0,16,69,141,0
2016,Jeff Janis,WR,25,38,2,1,11,93,1,19,33,131,2
2016,Jerell Adams,TE,24,0,0,0,16,122,1,21,68,122,1
2016,Jeremy Hill,RB,24,839,222,9,21,174,0,27,166,1013,9
2016,Jeremy Kerley,WR,28,0,0,0,64,667,3,115,227,667,3
2016,Jeremy Langford,RB,25,200,62,4,19,142,0,27,139,342,4
2016,Jeremy Maclin,WR,28,-1,1,0,44,536,2,76,143,535,2
2016,Jeremy Ross,WR,28,0,0,0,4,37,1,4,4,37,1
2016,Jerick McKinnon,RB,24,539,159,2,43,255,2,54,279,794,4
2016,Jermaine Gresham,TE,28,0,0,0,37,391,2,61,145,391,2
2016,Jermaine Kearse,WR,26,0,0,0,41,510,1,90,145,510,1
2016,Jesse James,TE,22,0,0,0,39,338,3,59,132,338,3
2016,Jimmy Graham,TE,30,0,1,0,65,923,6,95,348,923,6
2016,John Brown,WR,26,10,1,0,39,517,2,71,113,527,2
2016,John Phillips,TE,29,0,0,0,10,72,1,15,21,72,1
2016,Johnny Holton,WR,26,43,6,0,2,34,0,3,12,77,0
2016,Joique Bell,RB,30,6,3,0,1,-2,0,1,0,4,0
2016,Jonathan Grimes,RB,27,105,23,0,13,94,0,18,84,199,0
2016,Jonathan Stewart,RB,29,824,218,9,8,60,0,20,72,884,9
2016,Jonathan Williams,RB,22,94,27,1,1,0,0,2,3,94,1
2016,Jordan Cameron,TE,28,0,0,0,8,60,1,11,31,60,1
2016,Jordan Howard,RB,22,1313,252,6,29,298,1,50,325,1611,7
2016,Jordan Matthews,WR,24,0,0,0,73,804,3,117,258,804,3
2016,Jordan Norwood,WR,30,0,1,0,21,232,1,35,80,232,1
2016,Jordan Reed,TE,26,0,0,0,66,686,6,87,263,686,6
2016,Jordan Taylor,WR,24,0,0,0,16,209,2,27,80,209,2
2016,Jordan Todman,RB,26,59,9,0,0,0,0,1,0,59,0
2016,Jordy Nelson,WR,31,0,0,0,97,1257,14,152,390,1257,14
2016,Josh Bellamy,WR,27,37,4,0,19,282,1,38,62,319,1
2016,Josh Doctson,WR,24,0,0,0,2,66,0,7,13,66,0
2016,Josh Hill,TE,26,0,0,0,15,149,1,22,79,149,1
2016,Josh Huff,WR,25,15,4,0,16,113,1,23,127,128,1
2016,Julian Edelman,WR,30,57,12,0,98,1106,3,158,501,1163,3
2016,Julio Jones,WR,27,0,0,0,83,1409,6,129,421,1409,6
2016,Julius Thomas,TE,28,0,0,0,30,281,4,52,106,281,4
2016,Justin Forsett,RB,31,291,87,1,20,85,0,27,97,376,1
2016,Justin Hardy,WR,25,0,0,0,21,203,4,32,57,203,4
2016,Justin Hunter,WR,25,0,0,0,10,189,4,24,32,189,4
2016,Justin Perillo,TE,25,0,0,0,4,35,0,5,21,35,0
2016,Juwan Thompson,RB,24,26,8,1,0,0,0,1,0,26,1
2016,Ka'Deem Carey,RB,24,126,32,0,5,55,0,7,61,181,0
2016,Kalif Raymond,WR,23,0,0,0,0,0,0,2,0,0,0
2016,Kamar Aiken,WR,27,0,0,0,29,328,1,50,106,328,1
2016,Kapri Bibbs,RB,23,129,29,0,2,75,1,4,83,204,1
2016,Keenan Allen,WR,24,0,0,0,6,63,0,7,22,63,0
2016,Kellen Davis,TE,31,0,0,0,0,0,0,1,0,0,0
2016,Kelvin Benjamin,WR,25,0,0,0,63,941,7,118,253,941,7
2016,Kendall Wright,WR,27,15,1,0,29,416,3,43,125,431,3
2016,Kenjon Barner,RB,27,129,27,2,5,42,0,11,49,171,2
2016,Kenneth Dixon,RB,22,382,88,2,30,162,1,41,192,544,3
2016,Kenny Britt,WR,28,0,0,0,68,1002,5,111,320,1002,5
2016,Kenny Stills,WR,24,0,0,0,42,726,9,81,187,726,9
2016,Kenyan Drake,RB,22,179,33,2,9,46,0,10,67,225,2
2016,Kerwynn Williams,RB,25,157,18,2,1,6,0,2,6,163,2
2016,Khiry Robinson,RB,27,22,8,0,0,0,0,0,0,22,0
2016,Knile Davis,RB,25,28,18,0,5,25,0,7,23,53,0
2016,Kyle Juszczyk,RB,25,22,5,1,37,266,0,49,231,288,1
2016,Kyle Rudolph,TE,27,0,0,0,83,840,7,132,375,840,7
2016,Ladarius Green,TE,26,0,0,0,18,304,1,34,99,304,1
2016,Lamar Miller,RB,25,1073,268,5,31,188,1,40,172,1261,6
2016,Lance Dunbar,RB,26,31,9,1,16,122,0,24,90,153,1
2016,Lance Kendricks,TE,28,0,0,0,50,499,2,88,270,499,2
2016,Laquon Treadwell,WR,21,0,0,0,1,15,0,3,0,15,0
2016,Larry Donnell,TE,28,0,0,0,15,92,1,22,41,92,1
2016,Larry Fitzgerald,WR,33,5,2,0,107,1023,6,150,364,1028,6
2016,Latavius Murray,RB,26,788,195,12,33,264,0,42,287,1052,12
2016,Le'Veon Bell,RB,24,1268,261,7,75,616,2,94,685,1884,9
2016,Lee Smith,TE,29,0,0,0,6,29,0,6,31,29,0
2016,LeGarrette Blount,RB,30,1161,299,18,7,38,0,8,44,1199,18
2016,Leonte Carroo,WR,22,0,0,0,3,29,1,6,14,29,1
2016,LeSean McCoy,RB,28,1267,234,13,50,356,1,57,403,1623,14
2016,Levine Toilolo,TE,25,0,0,0,13,264,2,19,151,264,2
2016,Logan Paulsen,TE,29,0,0,0,3,15,0,10,6,15,0
2016,Lorenzo Taliaferro,RB,25,0,1,0,3,10,0,3,13,10,0
2016,Luke Stocker,TE,28,0,0,0,5,23,0,8,21,23,0
2016,Luke Willson,TE,26,0,0,0,15,129,2,21,75,129,2
2016,Malcolm Brown,RB,23,39,18,0,3,46,0,3,41,85,0
2016,Malcolm Mitchell,WR,24,0,0,0,32,401,4,48,165,401,4
2016,Marcedes Lewis,TE,32,0,0,0,20,169,1,30,113,169,1
2016,Marcel Reece,WR,31,0,2,0,5,73,0,5,32,73,0
2016,Marcus Murphy,RB,25,0,0,0,1,3,0,1,1,3,0
2016,Mark Ingram,RB,27,1043,205,6,46,319,4,57,335,1362,10
2016,Markus Wheaton,WR,25,0,0,0,4,51,1,9,9,51,1
2016,Marqise Lee,WR,25,35,6,0,63,851,3,105,359,886,3
2016,Marquess Wilson,WR,24,0,0,0,9,160,1,16,54,160,1
2016,Marquise Goodwin,WR,26,0,0,0,29,431,3,68,99,431,3
2016,Martellus Bennett,TE,29,10,2,0,55,701,7,73,425,711,7
2016,Marvin Jones,WR,26,3,1,0,55,930,4,103,252,933,4
2016,Matt Asiata,RB,29,402,121,6,32,263,0,38,277,665,6
2016,Matt Forte,RB,31,813,218,7,30,263,1,43,283,1076,8
2016,Matt Jones,RB,23,460,99,3,8,73,0,8,55,533,3
2016,Matt Lengel,TE,26,0,0,0,2,22,1,3,0,22,1
2016,Maurice Harris,WR,24,0,0,0,8,66,0,12,9,66,0
2016,Melvin Gordon,RB,23,997,254,10,41,419,2,57,428,1416,12
2016,Michael Burton,RB,24,0,0,0,0,0,0,1,0,0,0
2016,Michael Campanaro,WR,25,72,3,0,0,0,0,1,0,72,0
2016,Michael Crabtree,WR,29,0,0,0,89,1003,8,145,278,1003,8
2016,Michael Floyd,WR,27,0,0,0,37,488,5,77,73,488,5
2016,Michael Thomas,WR,23,0,0,0,92,1137,9,122,484,1137,9
2016,Mike Davis,WR,23,50,19,1,3,25,0,5,17,75,1
2016,Mike Evans,WR,23,0,0,0,96,1321,12,175,206,1321,12
2016,Mike Gillislee,RB,26,577,101,8,9,50,1,11,46,627,9
2016,Mike Thomas,WR,23,0,0,0,3,37,0,9,14,37,0
2016,Mike Tolbert,RB,31,114,35,0,10,72,1,15,86,186,1
2016,Mohamed Sanu,WR,27,5,1,0,59,653,4,81,304,658,4
2016,Mychal Rivera,TE,26,0,0,0,18,192,1,25,66,192,1
2016,MyCole Pruitt,TE,24,0,0,0,2,13,0,2,8,13,0
2016,Nelson Agholor,WR,23,14,5,0,36,365,2,70,115,379,2
2016,Nick Boyle,TE,23,0,0,0,6,44,0,6,23,44,0
2016,Nick O'Leary,RB,24,0,0,0,9,114,0,14,44,114,0
2016,Nick Vannett,TE,23,0,0,0,3,32,0,4,14,32,0
2016,Nick Williams,WR,26,0,0,0,5,59,0,7,40,59,0
2016,Odell Beckham Jr.,WR,24,9,1,0,101,1367,10,169,540,1376,10
2016,Orleans Darkwa,RB,24,111,30,2,2,12,0,4,18,123,2
2016,Patrick DiMarco,RB,27,0,0,0,7,52,1,10,30,52,1
2016,Paul Richardson,WR,24,5,1,0,21,288,1,36,95,293,1
2016,Percy Harvin,WR,28,11,1,0,2,6,0,4,5,17,0
2016,Peyton Barber,RB,22,223,55,1,5,28,0,6,17,251,1
2016,Pharoh Cooper,WR,21,0,0,0,14,106,0,20,70,106,0
2016,Phillip Dorsett,WR,23,10,2,0,33,528,2,60,150,538,2
2016,Phillip Supernaw,TE,26,0,0,0,4,62,0,5,51,62,0
2016,Pierre Garcon,WR,30,0,0,0,79,1041,3,116,357,1041,3
2016,Quincy Enunwa,WR,24,12,1,0,58,857,4,106,378,869,4
2016,Quinton Patton,WR,26,0,0,0,37,408,0,63,203,408,0
2016,Raheem Mostert,RB,24,6,1,0,0,0,0,0,0,6,0
2016,Randall Cobb,WR,26,33,10,0,60,610,4,84,366,643,4
2016,Rashad Greene,WR,24,0,0,0,5,32,0,8,18,32,0
2016,Rashad Jennings,RB,31,593,181,3,35,201,1,42,278,794,4
2016,Rashad Ross,WR,26,0,0,0,1,8,0,1,0,8,0
2016,Rashard Higgins,WR,22,0,0,0,6,77,0,12,31,77,0
2016,Reggie Bush,RB,31,-3,12,1,7,90,0,10,43,87,1
2016,Rex Burkhead,RB,26,344,74,2,17,145,0,20,146,489,2
2016,Rhett Ellison,TE,28,1,1,1,9,57,0,15,37,58,1
2016,Richard Rodgers,TE,24,0,0,0,30,271,2,46,107,271,2
2016,Rishard Matthews,WR,27,0,0,0,65,945,9,108,227,945,9
2016,Rob Gronkowski,TE,27,0,0,0,25,540,3,38,233,540,3
2016,Robert Turbin,RB,27,164,47,7,26,179,1,35,221,343,8
2016,Robert Woods,WR,24,6,1,0,51,613,1,74,154,619,1
2016,Rod Smith,RB,24,0,0,0,1,4,0,1,7,4,0
2016,Rod Streater,WR,28,0,0,0,18,191,2,27,79,191,2
2016,Roger Lewis,WR,23,0,0,0,7,97,2,19,3,97,2
2016,Ronnie Hillman,RB,25,131,41,0,7,93,0,15,100,224,0
2016,Roosevelt Nix,RB,24,0,0,0,2,5,0,2,7,5,0
2016,Russell Shepard,WR,26,9,1,0,23,341,2,41,80,350,2
2016,Ryan Grant,WR,26,0,0,0,9,76,0,19,25,76,0
2016,Ryan Griffin,TE,26,0,0,0,50,442,2,75,163,442,2
2016,Ryan Hewitt,RB,25,0,0,0,2,13,0,3,9,13,0
2016,Ryan Mathews,RB,29,661,155,8,13,115,1,14,113,776,9
2016,Sammie Coates,WR,23,14,4,0,21,435,2,49,126,449,2
2016,Sammy Watkins,WR,23,0,0,0,28,430,2,52,43,430,2
2016,Seth Roberts,WR,25,0,0,0,38,397,5,77,213,397,5
2016,Shane Vereen,RB,27,158,33,1,11,94,0,19,89,252,1
2016,Shaun Draughn,RB,29,196,74,4,29,263,2,39,199,459,6
2016,Spencer Ware,RB,25,921,214,3,33,447,2,42,395,1368,5
2016,Stefon Diggs,WR,23,10,3,0,84,903,3,111,320,913,3
2016,Stephen Anderson,TE,23,0,0,0,11,93,1,16,42,93,1
2016,Sterling Shepard,WR,23,31,3,0,65,683,8,105,266,714,8
2016,Stevan Ridley,RB,27,7,3,0,0,0,0,0,0,7,0
2016,T.J. Jones,WR,24,0,0,0,5,93,0,14,30,93,0
2016,T.J. Yeldon,RB,23,465,130,1,50,312,1,68,365,777,2
2016,T.Y. Hilton,WR,27,0,0,0,91,1448,6,156,400,1448,6
2016,Taiwan Jones,RB,28,-8,1,0,4,43,0,4,61,35,0
2016,Tajae Sharpe,WR,22,1,1,0,41,522,2,83,91,523,2
2016,Tanner McEvoy,TE,23,0,0,0,9,140,2,11,27,140,2
2016,Tavarres King,WR,26,0,0,0,2,50,0,4,6,50,0
2016,Tavon Austin,WR,26,159,28,1,58,509,3,107,272,668,4
2016,Taylor Gabriel,WR,25,51,4,1,35,579,6,49,285,630,7
2016,Terrance West,RB,25,774,193,5,34,236,1,45,252,1010,6
2016,Terrance Williams,WR,27,0,0,0,44,594,4,61,161,594,4
2016,Terrell Watson,RB,23,28,9,1,1,5,0,1,1,33,1
2016,Terrelle Pryor,WR,27,21,8,1,77,1007,4,139,206,1028,5
2016,Terron Ward,RB,24,151,31,0,1,11,0,2,9,162,0
2016,Tevin Coleman,RB,23,520,118,8,31,421,3,40,385,941,11
2016,Theo Riddick,RB,25,357,92,1,53,371,5,67,389,728,6
2016,Thomas Rawls,RB,23,349,109,3,13,96,0,17,89,445,3
2016,Tim Hightower,RB,30,548,133,4,22,200,1,26,214,748,5
2016,Todd Gurley,RB,22,885,278,6,43,327,0,57,356,1212,6
2016,Tommylee Lewis,WR,24,11,3,0,7,76,0,11,23,87,0
